Instrument,ICB Industry name,Rank
BFAM.N,Consumer Discretionary,135
QCOM.OQ,Technology,136
SEDG.OQ,Energy,137
SWAV.OQ,Health Care,138
SPOT.N,Consumer Discretionary,139
PENN.OQ,Consumer Discretionary,140
ENTG.OQ,Technology,141
TER.OQ,Technology,142
SPH.N,Consumer Discretionary,143
QDEL.OQ,Health Care,144
GDDY.N,Technology,145
CRUS.OQ,Technology,146
ED.N,Utilities,147
RVLP.OQ,Health Care,148
LITE.OQ,Telecommunications,149
APPN.OQ,Technology,150
SWI.N,Technology,151
SCSC.OQ,Technology,152
TTWO.OQ,Consumer Discretionary,153
CWENa.N,Utilities,154
DFIN.N,Industrials,155
WDAY.OQ,Technology,156
AMGN.OQ,Health Care,157
TGTX.OQ,Health Care,158
FLWS.OQ,Consumer Discretionary,159
STE.N,Health Care,160
WMT.N,Consumer Discretionary,161
AKAM.OQ,Technology,162
ICLR.OQ,Health Care,163
JKS.N,Energy,164
ISRG.OQ,Health Care,165
MTCH.OQ,Technology,166
OMI.N,Health Care,167
CSGS.OQ,Technology,168
ANGO.OQ,Health Care,169
BIIB.OQ,Health Care,170
BLNK.OQ,Consumer Discretionary,171
AAOI.OQ,Telecommunications,172
CSIQ.OQ,Energy,173
ALNY.OQ,Health Care,174
OSUR.OQ,Health Care,175
SKY.N,Consumer Discretionary,176
PEP.OQ,Consumer Staples,177
BBY.N,Consumer Discretionary,178
ACM.N,Industrials,179
PATK.OQ,Industrials,180
HZO.N,Consumer Discretionary,181
CLDX.OQ,Health Care,182
RCM.OQ,Health Care,183
MAT.OQ,Consumer Discretionary,184
QNST.OQ,Consumer Discretionary,185
SAGE.OQ,Health Care,186
SPWH.OQ,Consumer Discretionary,187
BLFS.OQ,Health Care,188
WOR.N,Basic Materials,189
CDNA.OQ,Health Care,190
AMSC.OQ,Energy,191
DIOD.OQ,Technology,192
BRKR.OQ,Health Care,193
DQ.N,Basic Materials,194
NOVA.N,Utilities,195
AMEH.OQ,Health Care,196
TNDM.OQ,Health Care,197
ALTR.OQ,Technology,198
LRCX.OQ,Technology,199
AXON.OQ,Industrials,200
EGRX.OQ,Health Care,201
VRAY.OQ,Health Care,202
MLM.N,Industrials,203
TCMD.OQ,Health Care,204
DG.N,Consumer Discretionary,205
LAUR.OQ,Consumer Discretionary,206
WNC.N,Industrials,207
GFF.N,Industrials,208
SPXC.N,Industrials,209
SITE.N,Consumer Discretionary,210
K.N,Consumer Staples,211
PAYC.N,Technology,212
QSR.N,Consumer Discretionary,213
MRNA.OQ,Health Care,214
CVLG.OQ,Industrials,215
GPRE.OQ,Energy,216
WHR.N,Consumer Discretionary,217
FIVN.OQ,Technology,218
POR.N,Utilities,219
PGNY.OQ,Health Care,220
AFYA.OQ,Consumer Discretionary,221
BALY.N,Consumer Discretionary,222
EGIO.OQ,Technology,223
CSTL.OQ,Health Care,224
DGII.OQ,Telecommunications,225
SNPS.OQ,Technology,226
APOG.OQ,Industrials,227
ATO.N,Utilities,228
APG.N,Industrials,229
VRNS.OQ,Technology,230
CMRE.N,Industrials,231
ASND.OQ,Health Care,232
HNI.N,Consumer Discretionary,233
PETQ.OQ,Health Care,234
SFM.OQ,Consumer Staples,235
AWI.N,Industrials,236
STX.OQ,Technology,237
CWST.OQ,Utilities,238
AMRN.OQ,Health Care,239
CODI.N,Financials,240
SWX.N,Utilities,241
TDC.N,Technology,242
HCAT.OQ,Health Care,243
DHR.N,Health Care,244
BDX.N,Health Care,245
PHR.N,Health Care,246
LTHM.N,Basic Materials,247
VMC.N,Industrials,248
GOGL.OQ,Industrials,249
COLL.OQ,Health Care,250
CDW.OQ,Technology,251
DT.N,Technology,252
AMN.N,Industrials,253
CRL.N,Health Care,254
TMUS.OQ,Telecommunications,255
LAB.OQ,Health Care,256
GLDD.OQ,Industrials,257
HCSG.OQ,Health Care,258
CENT.OQ,Consumer Discretionary,259
PKI.N,Health Care,260
FLT.N,Industrials,261
LH.N,Health Care,262
CAG.N,Consumer Staples,263
KOD.OQ,Health Care,264
NEWR.N,Technology,265
FORM.OQ,Technology,266
SNX.N,Technology,267
CSGP.OQ,Real Estate,268
SE.N,Technology,269
GNRC.N,Industrials,270
TREX.N,Industrials,271
MTSI.OQ,Technology,272
CLVT.N,Technology,273
TXG.OQ,Health Care,274
DTIL.OQ,Health Care,275
TMO.N,Health Care,276
TXN.OQ,Technology,277
QLYS.OQ,Technology,278
RPAY.OQ,Industrials,279
SGC.OQ,Consumer Discretionary,280
TTGT.OQ,Technology,281
ITRI.OQ,Industrials,282
CSWI.OQ,Industrials,283
TSLA.OQ,Consumer Discretionary,284
BMI.N,Industrials,285
GIS.N,Consumer Staples,286
NOVT.OQ,Technology,287
TENB.OQ,Technology,288
MMSI.OQ,Health Care,289
PSTG.N,Technology,290
DLTR.OQ,Consumer Discretionary,291
IRTC.OQ,Health Care,292
CLX.N,Consumer Staples,293
KEYS.N,Industrials,294
MOS.N,Basic Materials,295
EVBG.OQ,Technology,296
CVS.N,Consumer Staples,297
NLOK.OQ,Technology,298
ELF.N,Consumer Discretionary,299
VRTX.OQ,Health Care,300
MKSI.OQ,Industrials,301
MATV.N,Basic Materials,302
AAON.OQ,Industrials,303
REX.N,Energy,304
KURA.OQ,Health Care,305
MSA.N,Industrials,306
TALO.N,Energy,307
PTCT.OQ,Health Care,308
PNM.N,Utilities,309
HPE.N,Technology,310
FOXF.OQ,Consumer Discretionary,311
FISV.OQ,Industrials,312
TPIC.OQ,Energy,313
TYL.N,Technology,314
AM.N,Energy,315
TSCO.OQ,Consumer Discretionary,316
PBYI.OQ,Health Care,317
NVEE.OQ,Industrials,318
SWTX.OQ,Health Care,319
UEIC.OQ,Consumer Discretionary,320
FDX.N,Industrials,321
CYBR.OQ,Technology,322
NGL.N,Energy,323
SY.OQ,Health Care,324
ABT.N,Health Care,325
AKTS.OQ,Telecommunications,326
TTEK.OQ,Industrials,327
FAST.OQ,Basic Materials,328
HARP.OQ,Health Care,329
ANSS.OQ,Technology,330
QUOT.N,Consumer Discretionary,331
BIDU.OQ,Technology,332
CRM.N,Technology,333
NEP.N,Utilities,334
BLD.N,Industrials,335
DOOR.N,Industrials,336
FLO.N,Consumer Staples,337
CDNS.OQ,Technology,338
CPSI.OQ,Health Care,339
ANGI.OQ,Consumer Discretionary,340
DLB.N,Technology,341
LGND.OQ,Health Care,342
NEO.OQ,Health Care,343
PEG.N,Utilities,344
KFY.N,Industrials,345
PRDO.OQ,Consumer Discretionary,346
VSTO.N,Consumer Discretionary,347
BCPC.OQ,Basic Materials,348
CTLT.N,Health Care,349
LILA.OQ,Telecommunications,350
NYT.N,Consumer Discretionary,351
PLAB.OQ,Technology,352
IART.OQ,Health Care,353
MODV.OQ,Health Care,354
MSFT.OQ,Technology,355
SO.N,Utilities,356
HEAR.OQ,Consumer Discretionary,357
OFIX.OQ,Health Care,358
NX.N,Industrials,359
ALSN.N,Industrials,360
EYE.OQ,Consumer Discretionary,361
CTAS.OQ,Industrials,362
WBA.OQ,Consumer Staples,363
SIG.N,Consumer Discretionary,364
BBIO.OQ,Health Care,365
ZTS.N,Health Care,366
FOLD.OQ,Health Care,367
SPGI.N,Financials,368
VAPO.N,Health Care,369
DKS.N,Consumer Discretionary,370
SRCL.OQ,Utilities,371
HQY.OQ,Health Care,372
VMW.N,Technology,373
MOGa.N,Industrials,374
INGN.OQ,Health Care,375
LOW.N,Consumer Discretionary,376
SLGN.N,Industrials,377
FLEX.OQ,Technology,378
DUK.N,Utilities,379
PNW.N,Utilities,380
MEI.N,Technology,381
IBP.N,Industrials,382
EVA.N,Energy,383
PAYX.OQ,Industrials,384
VST.N,Utilities,385
GPN.N,Industrials,386
PNR.N,Industrials,387
ASIX.N,Basic Materials,388
YUMC.N,Consumer Discretionary,389
GLW.N,Technology,390
HZNP.OQ,Health Care,391
SAM.N,Consumer Staples,392
AON.N,Financials,393
PG.N,Consumer Staples,394
GPS.N,Consumer Discretionary,395
OGE.N,Utilities,396
SIMO.OQ,Technology,397
BMRN.OQ,Health Care,398
REVG.N,Industrials,399
ENSG.OQ,Health Care,400
ABC.N,Consumer Staples,401
EVTC.N,Industrials,402
ON.OQ,Technology,403
OPRX.OQ,Health Care,404
PCG.N,Utilities,405
SEM.N,Health Care,406
HRL.N,Consumer Staples,407
ASTE.OQ,Industrials,408
RARE.OQ,Health Care,409
NCLH.N,Consumer Discretionary,410
WTW.OQ,Financials,411
HSTM.OQ,Health Care,412
GWW.N,Industrials,413
EBS.N,Health Care,414
PBH.N,Health Care,415
PII.N,Consumer Discretionary,416
CABO.N,Telecommunications,417
RH.N,Consumer Discretionary,418
BCOV.OQ,Technology,419
CHRW.OQ,Industrials,420
DGX.N,Health Care,421
FBHS.N,Industrials,422
MTX.N,Basic Materials,423
CORT.OQ,Health Care,424
ITRN.OQ,Industrials,425
FTV.N,Industrials,426
UPLD.OQ,Technology,427
NOG.N,Energy,428
OC.N,Industrials,429
ATVI.OQ,Consumer Discretionary,430
AEE.N,Utilities,431
MYRG.OQ,Industrials,432
OSPN.OQ,Technology,433
GDEN.OQ,Consumer Discretionary,434
AEP.OQ,Utilities,435
CASY.OQ,Consumer Staples,436
CCK.N,Industrials,437
AJG.N,Financials,438
MCHP.OQ,Technology,439
DECK.N,Consumer Discretionary,440
CME.OQ,Financials,441
AZTA.OQ,Health Care,442
RGP.OQ,Industrials,443
WK.N,Technology,444
PRIM.OQ,Industrials,445
GMS.N,Industrials,446
ADP.OQ,Industrials,447
CAH.N,Health Care,448
AOS.N,Industrials,449
AMCX.OQ,Consumer Discretionary,450
DAR.N,Consumer Staples,451
FARO.OQ,Industrials,452
CVCO.OQ,Consumer Discretionary,453
CAT.N,Industrials,454
NWPX.OQ,Basic Materials,455
SAIC.N,Technology,456
BMY.N,Health Care,457
NI.N,Utilities,458
MRTX.OQ,Health Care,459
WCC.N,Industrials,460
GGG.N,Industrials,461
AVY.N,Basic Materials,462
BKI.N,Technology,463
SMCI.OQ,Technology,464
PRGS.OQ,Technology,465
SXI.N,Industrials,466
FTCH.N,Consumer Discretionary,467
HURN.OQ,Industrials,468
LCII.N,Consumer Discretionary,469
CL.N,Consumer Staples,470
AMZN.OQ,Consumer Discretionary,471
HBI.N,Consumer Discretionary,472
ANET.N,Telecommunications,473
NSSC.OQ,Industrials,474
MCO.N,Financials,475
ROL.N,Consumer Discretionary,476
PDCO.OQ,Health Care,477
NRG.N,Utilities,478
GKOS.N,Health Care,479
MA.N,Industrials,480
EBIX.OQ,Technology,481
PANW.OQ,Technology,482
ROCK.OQ,Industrials,483
AVTR.N,Health Care,484
BRO.N,Financials,485
ITGR.N,Health Care,486
REPL.OQ,Health Care,487
CHDN.OQ,Consumer Discretionary,488
JNJ.N,Health Care,489
ADM.N,Consumer Staples,490
CHD.N,Consumer Staples,491
B.N,Industrials,492
CMI.N,Industrials,493
A.N,Health Care,494
AVGO.OQ,Technology,495
ATSG.OQ,Industrials,496
LMAT.OQ,Health Care,497
PWR.N,Industrials,498
IFF.N,Basic Materials,499
META.OQ,Technology,500
HAE.N,Health Care,501
FND.N,Consumer Discretionary,502
MCFT.OQ,Consumer Discretionary,503
MTRN.N,Basic Materials,504
CVGW.OQ,Consumer Staples,505
SSNC.OQ,Technology,506
GTLS.N,Industrials,507
TTMI.OQ,Technology,508
LDOS.N,Technology,509
TPX.N,Consumer Discretionary,510
AAP.N,Consumer Discretionary,511
VPG.N,Industrials,512
POST.N,Consumer Staples,513
PCH.OQ,Real Estate,514
NSTG.OQ,Health Care,515
CTVA.N,Consumer Staples,516
AWK.N,Utilities,517
PRO.N,Technology,518
RUSHA.OQ,Consumer Discretionary,519
ARW.N,Technology,520
CVLT.OQ,Technology,521
AGR.N,Utilities,522
TRUE.OQ,Technology,523
IBM.N,Technology,524
AMOT.OQ,Industrials,525
ALE.N,Utilities,526
MCK.N,Consumer Staples,527
SR.N,Utilities,528
GO.OQ,Consumer Staples,529
INCY.OQ,Health Care,530
EVER.OQ,Technology,531
EVRI.N,Consumer Discretionary,532
TECH.OQ,Health Care,533
CC.N,Basic Materials,534
NEE.N,Utilities,535
SEIC.OQ,Financials,536
SMG.N,Basic Materials,537
UBER.N,Consumer Discretionary,538
CTS.N,Technology,539
AVNS.N,Health Care,540
WWW.N,Consumer Discretionary,541
VRTS.OQ,Financials,542
CNC.N,Health Care,543
CAAP.N,Industrials,544
TWNK.OQ,Consumer Staples,545
EVH.N,Health Care,546
OOMA.N,Telecommunications,547
CNP.N,Utilities,548
SXC.N,Energy,549
OGS.N,Utilities,550
WSM.N,Consumer Discretionary,551
GEO.N,Real Estate,552
ICE.N,Financials,553
UGI.N,Utilities,554
BG.N,Consumer Staples,555
EL.N,Consumer Discretionary,556
SLAB.OQ,Technology,557
BLDR.N,Industrials,558
QRVO.OQ,Technology,559
TITN.OQ,Industrials,560
CMS.N,Utilities,561
EHC.N,Health Care,562
STRA.OQ,Consumer Discretionary,563
RRR.OQ,Consumer Discretionary,564
FICO.N,Industrials,565
SPB.N,Consumer Staples,566
DSGR.OQ,Industrials,567
CHTR.OQ,Telecommunications,568
BAX.N,Health Care,569
TT.N,Industrials,570
WOLF.N,Technology,571
EXC.OQ,Utilities,572
AES.N,Utilities,573
HSY.N,Consumer Staples,574
XYL.N,Industrials,575
NATI.OQ,Technology,576
ADNT.N,Consumer Discretionary,577
UFPI.OQ,Basic Materials,578
LSCC.OQ,Technology,579
BIO.N,Health Care,580
YEXT.N,Technology,581
EXLS.OQ,Industrials,582
CMCSA.OQ,Telecommunications,583
SRPT.OQ,Health Care,584
CIR.N,Industrials,585
CZR.OQ,Consumer Discretionary,586
WIX.OQ,Technology,587
BLKB.OQ,Technology,588
ENV.N,Technology,589
ACLS.OQ,Technology,590
MOD.N,Industrials,591
INFN.OQ,Telecommunications,592
MATX.N,Industrials,593
MDLZ.OQ,Consumer Staples,594
VCEL.OQ,Health Care,595
ACIW.OQ,Industrials,596
SPNS.OQ,Technology,597
ES.N,Utilities,598
FDS.N,Financials,599
EXPD.OQ,Industrials,600
LMT.N,Industrials,601
RGEN.OQ,Health Care,602
MGPI.OQ,Consumer Staples,603
BLUE.OQ,Health Care,604
LFUS.OQ,Industrials,605
LIVN.OQ,Health Care,606
OSTK.OQ,Consumer Discretionary,607
SJW.N,Utilities,608
APH.N,Technology,609
PCRX.OQ,Health Care,610
LNDC.OQ,Consumer Staples,611
CTSH.OQ,Technology,612
PEN.N,Health Care,613
EQIX.OQ,Real Estate,614
COHU.OQ,Technology,615
STNE.OQ,Industrials,616
HI.N,Industrials,617
XRX.OQ,Technology,618
CHE.N,Health Care,619
WST.N,Health Care,620
CW.N,Industrials,621
SWK.N,Industrials,622
APD.N,Basic Materials,623
MODG.N,Consumer Discretionary,624
NVST.N,Health Care,625
OTTR.OQ,Industrials,626
NTAP.OQ,Technology,627
LUMN.N,Telecommunications,628
SXT.N,Basic Materials,629
WY.N,Real Estate,630
JJSF.OQ,Consumer Staples,631
SBLK.OQ,Industrials,632
CPRT.OQ,Consumer Discretionary,633
LSTR.OQ,Industrials,634
LECO.OQ,Industrials,635
PLUS.OQ,Technology,636
DCPH.OQ,Health Care,637
RAMP.N,Technology,638
LLY.N,Health Care,639
FELE.OQ,Industrials,640
BABA.N,Consumer Discretionary,641
T.N,Telecommunications,642
LEVI.N,Consumer Discretionary,643
CCI.N,Real Estate,644
ESPR.OQ,Health Care,645
F.N,Consumer Discretionary,646
PARA.OQ,Consumer Discretionary,647
GPK.N,Industrials,648
IP.N,Basic Materials,649
EFX.N,Industrials,650
RMD.N,Health Care,651
ACHC.OQ,Health Care,652
BIP.N,Utilities,653
ST.N,Industrials,654
KNOP.N,Industrials,655
WSO.N,Industrials,656
EIX.N,Utilities,657
CNNE.N,Financials,658
LNN.N,Industrials,659
FIX.N,Industrials,660
CERS.OQ,Health Care,661
ORCL.N,Technology,662
VSAT.OQ,Telecommunications,663
VIAV.OQ,Telecommunications,664
CCL.N,Consumer Discretionary,665
SNA.N,Industrials,666
NOMD.N,Consumer Staples,667
GEF.N,Industrials,668
SIBN.OQ,Health Care,669
CSX.OQ,Industrials,670
IQV.N,Health Care,671
V.N,Industrials,672
NSIT.OQ,Technology,673
MOH.N,Health Care,674
ROST.OQ,Consumer Discretionary,675
UNP.N,Industrials,676
BKH.N,Utilities,677
X.N,Basic Materials,678
D.N,Utilities,679
ORLY.OQ,Consumer Discretionary,680
J.N,Industrials,681
WWE.N,Consumer Discretionary,682
FIS.N,Industrials,683
WSC.OQ,Industrials,684
FOXA.OQ,Consumer Discretionary,685
CRI.N,Consumer Discretionary,686
GILD.OQ,Health Care,687
WEC.N,Utilities,688
CBZ.N,Industrials,689
SUM.N,Industrials,690
TECK.N,Basic Materials,691
LW.N,Consumer Staples,692
CROX.OQ,Consumer Discretionary,693
VCYT.OQ,Health Care,694
HIBB.OQ,Consumer Discretionary,695
MDRX.OQ,Technology,696
VMI.N,Industrials,697
ZBRA.OQ,Industrials,698
NPO.N,Industrials,699
STOK.OQ,Health Care,700
SYNH.OQ,Health Care,701
AAPL.OQ,Technology,702
ITW.N,Industrials,703
PKG.N,Industrials,704
AJRD.N,Industrials,705
VRSK.OQ,Industrials,706
STZ.N,Consumer Staples,707
LOCO.OQ,Consumer Discretionary,708
GM.N,Consumer Discretionary,709
IR.N,Industrials,710
G.N,Industrials,711
AMED.OQ,Health Care,712
VZ.N,Telecommunications,713
RPD.OQ,Technology,714
HON.OQ,Industrials,715
CYRX.OQ,Industrials,716
PLXS.OQ,Technology,717
DTE.N,Utilities,718
CSCO.OQ,Telecommunications,719
MGM.N,Consumer Discretionary,720
BWXT.N,Industrials,721
RDFN.OQ,Real Estate,722
VIPS.N,Consumer Discretionary,723
SANM.OQ,Technology,724
BALL.N,Industrials,725
TAP.N,Consumer Staples,726
COO.N,Health Care,727
LNT.OQ,Utilities,728
MGTX.OQ,Health Care,729
SYK.N,Health Care,730
MXL.OQ,Technology,731
AGCO.N,Industrials,732
LOOP.OQ,Utilities,733
TWOU.OQ,Consumer Discretionary,734
JELD.N,Industrials,735
CLH.N,Utilities,736
ASPN.N,Industrials,737
ANDE.OQ,Consumer Staples,738
KNX.N,Industrials,739
DBX.OQ,Technology,740
XEL.OQ,Utilities,741
SAH.N,Consumer Discretionary,742
ILMN.OQ,Health Care,743
TJX.N,Consumer Discretionary,744
REGN.OQ,Health Care,745
IAC.OQ,Technology,746
EXP.N,Industrials,747
HLIT.OQ,Telecommunications,748
MRK.N,Health Care,749
OMCL.OQ,Health Care,750
ABM.N,Industrials,751
SILK.OQ,Health Care,752
GERN.OQ,Health Care,753
WES.N,Energy,754
MTW.N,Industrials,755
URI.N,Industrials,756
OSIS.OQ,Industrials,757
AME.N,Industrials,758
DVN.N,Energy,759
BBSI.OQ,Industrials,760
VRNT.OQ,Technology,761
IIIN.N,Industrials,762
TTEC.OQ,Industrials,763
RHI.N,Industrials,764
BOX.N,Technology,765
MTZ.N,Industrials,766
IEX.N,Industrials,767
WM.N,Utilities,768
SRE.N,Utilities,769
LAMR.OQ,Real Estate,770
VSH.N,Technology,771
NWN.N,Utilities,772
KRO.N,Industrials,773
LXFR.N,Industrials,774
CUTR.OQ,Health Care,775
ATUS.N,Telecommunications,776
R.N,Industrials,777
WTS.N,Industrials,778
ROK.N,Industrials,779
CSL.N,Industrials,780
SYNA.OQ,Technology,781
ENR.N,Consumer Staples,782
ATR.N,Industrials,783
WDFC.OQ,Consumer Staples,784
BCOR.OQ,Financials,785
ACCO.N,Consumer Staples,786
EME.N,Industrials,787
MHK.N,Industrials,788
HSC.N,Utilities,789
VTRS.OQ,Health Care,790
NTCT.OQ,Technology,791
BAH.N,Industrials,792
GLT.N,Basic Materials,793
NDSN.OQ,Industrials,794
APPF.OQ,Technology,795
LZB.N,Consumer Discretionary,796
WRK.N,Industrials,797
FWRD.OQ,Industrials,798
MKC.N,Consumer Staples,799
MMC.N,Financials,800
RPM.N,Industrials,801
KWR.N,Basic Materials,802
SCHL.OQ,Consumer Discretionary,803
SMPL.OQ,Consumer Staples,804
PBI.N,Industrials,805
GPI.N,Consumer Discretionary,806
NWL.OQ,Consumer Discretionary,807
TSEM.OQ,Technology,808
HUBB.N,Industrials,809
KO.N,Consumer Staples,810
TTC.N,Industrials,811
RADA.OQ,Industrials,812
JBHT.OQ,Industrials,813
ALT.OQ,Health Care,814
GLP.N,Energy,815
KN.N,Consumer Discretionary,816
SPTN.OQ,Consumer Staples,817
BURL.N,Consumer Discretionary,818
CIEN.N,Telecommunications,819
MODN.N,Technology,820
JCI.N,Industrials,821
SUN.N,Energy,822
EMR.N,Industrials,823
KHC.OQ,Consumer Staples,824
ENVA.N,Financials,825
USNA.N,Consumer Staples,826
TGH.N,Industrials,827
RDNT.OQ,Health Care,828
NXPI.OQ,Technology,829
IDCC.OQ,Telecommunications,830
FIVE.OQ,Consumer Discretionary,831
NWE.OQ,Utilities,832
IRM.N,Real Estate,833
ACA.N,Energy,834
ALRM.OQ,Technology,835
CHRS.OQ,Health Care,836
GVA.N,Industrials,837
THR.N,Industrials,838
CDLX.OQ,Consumer Discretionary,839
HUN.N,Basic Materials,840
BSM.N,Energy,841
PSX.N,Energy,842
EDU.N,Consumer Discretionary,843
DCI.N,Industrials,844
MTD.N,Industrials,845
AVNT.N,Basic Materials,846
TME.N,Consumer Discretionary,847
LGFa.N,Consumer Discretionary,848
ULH.OQ,Industrials,849
BCEL.OQ,Health Care,850
ACN.N,Industrials,851
SFIX.OQ,Consumer Discretionary,852
RYN.N,Real Estate,853
AZPN.OQ,Technology,854
BOOM.OQ,Energy,855
WERN.OQ,Industrials,856
EEFT.OQ,Industrials,857
PDCE.OQ,Energy,858
NBIX.OQ,Health Care,859
KTB.N,Consumer Discretionary,860
RMBS.OQ,Technology,861
SWBI.OQ,Consumer Discretionary,862
AYI.N,Industrials,863
BKNG.OQ,Consumer Discretionary,864
ATNI.OQ,Telecommunications,865
GWRE.N,Technology,866
MMM.N,Industrials,867
VRRM.OQ,Industrials,868
ALG.N,Industrials,869
AIR.N,Industrials,870
BR.N,Financials,871
TEL.N,Technology,872
AVA.N,Utilities,873
ACMR.OQ,Technology,874
PRFT.OQ,Technology,875
BC.N,Industrials,876
HELE.OQ,Consumer Discretionary,877
AN.N,Consumer Discretionary,878
DNLI.OQ,Health Care,879
DDD.N,Technology,880
MTN.N,Consumer Discretionary,881
BDC.N,Industrials,882
ZD.OQ,Technology,883
MSM.N,Industrials,884
MNST.OQ,Consumer Staples,885
LIN.N,Basic Materials,886
NSP.N,Industrials,887
MU.OQ,Technology,888
SABR.OQ,Consumer Discretionary,889
EMN.N,Basic Materials,890
FCX.N,Basic Materials,891
LBTYA.OQ,Telecommunications,892
RSG.N,Utilities,893
TREE.OQ,Financials,894
FWONA.OQ,Consumer Discretionary,895
HUBG.OQ,Industrials,896
WETF.OQ,Financials,897
SHW.N,Industrials,898
HALO.OQ,Health Care,899
CACI.N,Technology,900
AZZ.N,Industrials,901
XPEL.OQ,Consumer Discretionary,902
TFX.N,Health Care,903
NFG.N,Utilities,904
BFb.N,Consumer Staples,905
ETD.N,Consumer Discretionary,906
NVT.N,Industrials,907
DOW.N,Basic Materials,908
ENS.N,Industrials,909
PAG.N,Consumer Discretionary,910
WLK.N,Basic Materials,911
SON.N,Industrials,912
JMIA.N,Technology,913
DOX.OQ,Technology,914
LVS.N,Consumer Discretionary,915
INSM.OQ,Health Care,916
TEX.N,Industrials,917
XPER.OQ,Technology,918
PAHC.OQ,Health Care,919
GOOGL.OQ,Technology,920
