Instrument,ICB Industry name,Rank
LYB.N,Basic Materials,200
OTTR.OQ,Industrials,201
DAVA.N,Technology,202
OPRA.OQ,Technology,203
TREE.OQ,Financials,204
LRN.N,Consumer Discretionary,205
IART.OQ,Health Care,206
HES.N,Energy,207
CROX.OQ,Consumer Discretionary,208
CHTR.OQ,Telecommunications,209
SKY.N,Consumer Discretionary,210
STRL.OQ,Industrials,211
CXW.N,Industrials,212
BKH.N,Utilities,213
UHS.N,Health Care,214
MLM.N,Industrials,215
TTEK.OQ,Industrials,216
NSC.N,Industrials,217
IBP.N,Industrials,218
SUN.N,Energy,219
CCK.N,Industrials,220
CDLX.OQ,Consumer Discretionary,221
LDOS.N,Technology,222
GTHX.OQ,Health Care,223
BRKR.OQ,Health Care,224
KEX.N,Industrials,225
OSTK.OQ,Consumer Discretionary,226
EBS.N,Health Care,227
CLH.N,Utilities,228
DECK.N,Consumer Discretionary,229
IPAR.OQ,Consumer Discretionary,230
EXC.OQ,Utilities,231
SCS.N,Consumer Discretionary,232
RPM.N,Industrials,233
MODV.OQ,Health Care,234
WTTR.N,Energy,235
ALE.N,Utilities,236
ACMR.OQ,Technology,237
COHU.OQ,Technology,238
ZTS.N,Health Care,239
HUBB.N,Industrials,240
IOSP.OQ,Basic Materials,241
DNOW.N,Energy,242
SWX.N,Utilities,243
BFAM.N,Consumer Discretionary,244
PKI.N,Health Care,245
LH.N,Health Care,246
BC.N,Industrials,247
BR.N,Financials,248
PSX.N,Energy,249
TRGP.N,Energy,250
PINC.OQ,Health Care,251
DTE.N,Utilities,252
SPWH.OQ,Consumer Discretionary,253
BMRN.OQ,Health Care,254
TALO.N,Energy,255
DLTR.OQ,Consumer Discretionary,256
QUOT.N,Consumer Discretionary,257
MWA.N,Industrials,258
ST.N,Industrials,259
AVAV.OQ,Industrials,260
AMRX.N,Health Care,261
CTS.N,Technology,262
SHW.N,Industrials,263
WMB.N,Energy,264
CALM.OQ,Consumer Staples,265
AVY.N,Basic Materials,266
RMBS.OQ,Technology,267
OII.N,Energy,268
OKE.N,Energy,269
OGE.N,Utilities,270
FUL.N,Industrials,271
ASND.OQ,Health Care,272
MANU.N,Consumer Discretionary,273
RGNX.OQ,Health Care,274
TSN.N,Consumer Staples,275
CNDT.OQ,Industrials,276
ASIX.N,Basic Materials,277
SSNC.OQ,Technology,278
ANIP.OQ,Health Care,279
TMO.N,Health Care,280
PNW.N,Utilities,281
LAMR.OQ,Real Estate,282
GPK.N,Industrials,283
CDW.OQ,Technology,284
MOH.N,Health Care,285
CIEN.N,Telecommunications,286
FLR.N,Industrials,287
ALKS.OQ,Health Care,288
MTSI.OQ,Technology,289
PAA.OQ,Energy,290
RSG.N,Utilities,291
NET.N,Technology,292
FELE.OQ,Industrials,293
BDC.N,Industrials,294
MPLX.N,Energy,295
HLIT.OQ,Telecommunications,296
ITRN.OQ,Industrials,297
XEL.OQ,Utilities,298
AROC.N,Energy,299
MTRN.N,Basic Materials,300
MTN.N,Consumer Discretionary,301
NDLS.OQ,Consumer Discretionary,302
CPSI.OQ,Health Care,303
ALEC.OQ,Health Care,304
LBTYA.OQ,Telecommunications,305
TTC.N,Industrials,306
ROK.N,Industrials,307
ATSG.OQ,Industrials,308
GM.N,Consumer Discretionary,309
DAR.N,Consumer Staples,310
ADVM.OQ,Health Care,311
PPC.OQ,Consumer Staples,312
MRCY.OQ,Industrials,313
HLIO.N,Industrials,314
SRPT.OQ,Health Care,315
VMI.N,Industrials,316
WEC.N,Utilities,317
PRDO.OQ,Consumer Discretionary,318
CLVT.N,Technology,319
WLY.N,Consumer Discretionary,320
OMCL.OQ,Health Care,321
FDS.N,Financials,322
CARG.OQ,Technology,323
BLD.N,Industrials,324
HSTM.OQ,Health Care,325
AAON.OQ,Industrials,326
PNR.N,Industrials,327
WM.N,Utilities,328
WGO.N,Consumer Discretionary,329
ZBRA.OQ,Industrials,330
EXAS.OQ,Health Care,331
JMIA.N,Technology,332
WOR.N,Basic Materials,333
ACIW.OQ,Industrials,334
AZTA.OQ,Health Care,335
NSSC.OQ,Industrials,336
CENT.OQ,Consumer Discretionary,337
USPH.N,Health Care,338
MDGL.OQ,Health Care,339
AJG.N,Financials,340
SHEN.OQ,Telecommunications,341
CEQP.N,Energy,342
LECO.OQ,Industrials,343
CVS.N,Consumer Staples,344
PI.OQ,Technology,345
NVT.N,Industrials,346
CERS.OQ,Health Care,347
CLNE.OQ,Consumer Discretionary,348
PRTA.OQ,Health Care,349
BCOV.OQ,Technology,350
ASGN.N,Industrials,351
PLUS.OQ,Technology,352
STLD.OQ,Basic Materials,353
GLT.N,Basic Materials,354
DVN.N,Energy,355
FSS.N,Industrials,356
APH.N,Technology,357
HI.N,Industrials,358
GGG.N,Industrials,359
DGX.N,Health Care,360
VCYT.OQ,Health Care,361
TPX.N,Consumer Discretionary,362
VC.OQ,Consumer Discretionary,363
CHD.N,Consumer Staples,364
SUPN.OQ,Health Care,365
MGPI.OQ,Consumer Staples,366
BCC.N,Basic Materials,367
FANG.OQ,Energy,368
MEI.N,Technology,369
SATS.OQ,Telecommunications,370
WNS.N,Industrials,371
NOG.N,Energy,372
SMP.N,Consumer Discretionary,373
SMG.N,Basic Materials,374
ICLR.OQ,Health Care,375
SFL.N,Industrials,376
LEGH.OQ,Consumer Discretionary,377
HSY.N,Consumer Staples,378
CIR.N,Industrials,379
ALLO.OQ,Health Care,380
MED.N,Consumer Staples,381
SPOT.N,Consumer Discretionary,382
HP.N,Energy,383
PLCE.OQ,Consumer Discretionary,384
REX.N,Energy,385
FE.N,Utilities,386
MMS.N,Industrials,387
VLO.N,Energy,388
DRQ.N,Energy,389
ATR.N,Industrials,390
PARR.N,Energy,391
LRCX.OQ,Technology,392
NXGN.OQ,Health Care,393
CRL.N,Health Care,394
SAIC.N,Technology,395
ETSY.OQ,Consumer Discretionary,396
WEN.OQ,Consumer Discretionary,397
TJX.N,Consumer Discretionary,398
APOG.OQ,Industrials,399
HRI.N,Industrials,400
DG.N,Consumer Discretionary,401
ABG.N,Consumer Discretionary,402
CTLT.N,Health Care,403
VRRM.OQ,Industrials,404
ECL.N,Basic Materials,405
DHT.N,Industrials,406
MAN.N,Industrials,407
AVNT.N,Basic Materials,408
PRO.N,Technology,409
DSGR.OQ,Industrials,410
VSH.N,Technology,411
FNKO.OQ,Consumer Discretionary,412
RCKT.OQ,Health Care,413
NOVA.N,Utilities,414
ADT.N,Industrials,415
NOC.N,Industrials,416
VPG.N,Industrials,417
ORLY.OQ,Consumer Discretionary,418
BEST.N,Industrials,419
IT.N,Technology,420
MSA.N,Industrials,421
NVRO.N,Health Care,422
AJRD.N,Industrials,423
G.N,Industrials,424
AIN.N,Industrials,425
TNET.N,Industrials,426
WSM.N,Consumer Discretionary,427
WOLF.N,Technology,428
WIX.OQ,Technology,429
OSUR.OQ,Health Care,430
ENS.N,Industrials,431
KMI.N,Energy,432
PLXS.OQ,Technology,433
ITT.N,Industrials,434
LEVI.N,Consumer Discretionary,435
QRVO.OQ,Technology,436
PBF.N,Energy,437
RIG.N,Energy,438
KOS.N,Energy,439
PNM.N,Utilities,440
KAMN.N,Industrials,441
KNOP.N,Industrials,442
AGR.N,Utilities,443
SIBN.OQ,Health Care,444
PRGS.OQ,Technology,445
OPK.OQ,Health Care,446
BKR.OQ,Energy,447
AMAT.OQ,Technology,448
COMM.OQ,Telecommunications,449
THR.N,Industrials,450
FCFS.OQ,Financials,451
IIIN.N,Industrials,452
ITGR.N,Health Care,453
CE.N,Basic Materials,454
ADPT.OQ,Health Care,455
KRO.N,Industrials,456
CWST.OQ,Utilities,457
RGS.N,Consumer Discretionary,458
WES.N,Energy,459
VSTO.N,Consumer Discretionary,460
DLB.N,Technology,461
TRS.OQ,Industrials,462
HLX.N,Energy,463
POOL.OQ,Consumer Discretionary,464
LOPE.OQ,Consumer Discretionary,465
COTY.N,Consumer Discretionary,466
ATEN.N,Technology,467
TKR.N,Basic Materials,468
TPIC.OQ,Energy,469
TGLS.N,Industrials,470
QURE.OQ,Health Care,471
SPNS.OQ,Technology,472
LLY.N,Health Care,473
AXTA.N,Industrials,474
BAH.N,Industrials,475
AGCO.N,Industrials,476
IDCC.OQ,Telecommunications,477
VRAY.OQ,Health Care,478
PGNY.OQ,Health Care,479
NRG.N,Utilities,480
GPI.N,Consumer Discretionary,481
SCL.N,Basic Materials,482
HNI.N,Consumer Discretionary,483
PLAB.OQ,Technology,484
TER.OQ,Technology,485
ASH.N,Basic Materials,486
OIS.N,Energy,487
AXGN.OQ,Health Care,488
MPC.N,Energy,489
AVRO.OQ,Health Care,490
BCEL.OQ,Health Care,491
FTV.N,Industrials,492
GTLS.N,Industrials,493
DVA.N,Health Care,494
SGH.OQ,Technology,495
MATW.OQ,Consumer Discretionary,496
MSM.N,Industrials,497
SITE.N,Consumer Discretionary,498
SLGN.N,Industrials,499
DD.N,Industrials,500
RES.N,Energy,501
FBHS.N,Industrials,502
AM.N,Energy,503
EXP.N,Industrials,504
AORT.N,Health Care,505
CRUS.OQ,Technology,506
LNT.OQ,Utilities,507
LMT.N,Industrials,508
SITM.OQ,Technology,509
SUM.N,Industrials,510
MNRO.OQ,Consumer Discretionary,511
CDNS.OQ,Technology,512
IAC.OQ,Technology,513
SXT.N,Basic Materials,514
GO.OQ,Consumer Staples,515
MCO.N,Financials,516
APTV.N,Consumer Discretionary,517
ICPT.OQ,Health Care,518
NCR.N,Technology,519
ICFI.OQ,Industrials,520
ETRN.N,Energy,521
PRGO.N,Health Care,522
POWL.OQ,Industrials,523
HRTX.OQ,Health Care,524
CEVA.OQ,Technology,525
KAI.N,Industrials,526
SABR.OQ,Consumer Discretionary,527
TRVG.OQ,Consumer Discretionary,528
PRFT.OQ,Technology,529
MRTN.OQ,Industrials,530
CAH.N,Health Care,531
MRO.N,Energy,532
EIX.N,Utilities,533
ENVA.N,Financials,534
B.N,Industrials,535
HZO.N,Consumer Discretionary,536
SLAB.OQ,Technology,537
APA.OQ,Energy,538
CMRE.N,Industrials,539
TXG.OQ,Health Care,540
NEP.N,Utilities,541
GES.N,Consumer Discretionary,542
SCHL.OQ,Consumer Discretionary,543
HTLD.OQ,Industrials,544
IRDM.OQ,Telecommunications,545
TSE.N,Industrials,546
DK.N,Energy,547
TTGT.OQ,Technology,548
ATGE.N,Consumer Discretionary,549
NVEE.OQ,Industrials,550
MTX.N,Basic Materials,551
TRUE.OQ,Technology,552
CASY.OQ,Consumer Staples,553
AMK.N,Financials,554
QSR.N,Consumer Discretionary,555
CSTL.OQ,Health Care,556
RHI.N,Industrials,557
RS.N,Basic Materials,558
CVX.N,Energy,559
POST.N,Consumer Staples,560
GPRO.OQ,Consumer Discretionary,561
HCAT.OQ,Health Care,562
SY.OQ,Health Care,563
APG.N,Industrials,564
MTW.N,Industrials,565
NWL.OQ,Consumer Discretionary,566
DINO.N,Energy,567
MTD.N,Industrials,568
MATX.N,Industrials,569
MD.N,Health Care,570
STE.N,Health Care,571
EPC.N,Consumer Staples,572
SYK.N,Health Care,573
WBA.OQ,Consumer Staples,574
ZBH.N,Health Care,575
HELE.OQ,Consumer Discretionary,576
THO.N,Consumer Discretionary,577
LOOP.OQ,Utilities,578
EBIX.OQ,Technology,579
RUSHA.OQ,Consumer Discretionary,580
LW.N,Consumer Staples,581
EME.N,Industrials,582
CECE.OQ,Industrials,583
CHE.N,Health Care,584
PTEN.OQ,Energy,585
CMTL.OQ,Telecommunications,586
BURL.N,Consumer Discretionary,587
QNST.OQ,Consumer Discretionary,588
INFN.OQ,Telecommunications,589
TPR.N,Consumer Discretionary,590
NUE.N,Basic Materials,591
EPAC.N,Industrials,592
NOV.N,Energy,593
KHC.OQ,Consumer Staples,594
QD.N,Financials,595
HL.N,Basic Materials,596
RRC.N,Energy,597
KAR.N,Consumer Discretionary,598
TTWO.OQ,Consumer Discretionary,599
OLLI.OQ,Consumer Discretionary,600
FWRD.OQ,Industrials,601
LSCC.OQ,Technology,602
INCY.OQ,Health Care,603
PBYI.OQ,Health Care,604
BKI.N,Technology,605
AAP.N,Consumer Discretionary,606
PSMT.OQ,Consumer Discretionary,607
BRO.N,Financials,608
MKC.N,Consumer Staples,609
MLKN.OQ,Consumer Discretionary,610
OXY.N,Energy,611
EHC.N,Health Care,612
BLUE.OQ,Health Care,613
DFIN.N,Industrials,614
GD.N,Industrials,615
IDXX.OQ,Health Care,616
OGS.N,Utilities,617
AZPN.OQ,Technology,618
MSTR.OQ,Technology,619
TWST.OQ,Health Care,620
CTRA.N,Energy,621
FTI.N,Energy,622
CODI.N,Financials,623
OVV.N,Energy,624
GEO.N,Real Estate,625
USFD.N,Consumer Staples,626
KWR.N,Basic Materials,627
ROLL.OQ,Basic Materials,628
EEFT.OQ,Industrials,629
ALG.N,Industrials,630
LPX.N,Industrials,631
CPRI.N,Consumer Discretionary,632
WAB.N,Industrials,633
LIN.N,Basic Materials,634
ATO.N,Utilities,635
MOGa.N,Industrials,636
IEX.N,Industrials,637
HEI.N,Industrials,638
LILA.OQ,Telecommunications,639
PTC.OQ,Technology,640
WK.N,Technology,641
RARE.OQ,Health Care,642
GPN.N,Industrials,643
EQIX.OQ,Real Estate,644
MLAB.OQ,Industrials,645
FORR.OQ,Industrials,646
AMWD.OQ,Industrials,647
GFF.N,Industrials,648
LIVN.OQ,Health Care,649
EL.N,Consumer Discretionary,650
EBAY.OQ,Consumer Discretionary,651
CDE.N,Basic Materials,652
VST.N,Utilities,653
KTB.N,Consumer Discretionary,654
MAT.OQ,Consumer Discretionary,655
INSW.N,Industrials,656
CHX.OQ,Energy,657
EFX.N,Industrials,658
LNTH.OQ,Health Care,659
CAT.N,Industrials,660
TDW.N,Energy,661
KSS.N,Consumer Discretionary,662
HCSG.OQ,Health Care,663
MRNA.OQ,Health Care,664
AVD.N,Basic Materials,665
TGNA.N,Consumer Discretionary,666
FTCH.N,Consumer Discretionary,667
NSTG.OQ,Health Care,668
WTS.N,Industrials,669
RAD.N,Consumer Staples,670
LITE.OQ,Telecommunications,671
BCRX.OQ,Health Care,672
GH.OQ,Health Care,673
PBH.N,Health Care,674
TFX.N,Health Care,675
RTX.N,Industrials,676
AFYA.OQ,Consumer Discretionary,677
LSTR.OQ,Industrials,678
WLDN.OQ,Industrials,679
NBR.N,Energy,680
WDFC.OQ,Consumer Staples,681
INSP.N,Health Care,682
AMED.OQ,Health Care,683
AGIO.OQ,Health Care,684
ESE.N,Industrials,685
BRY.OQ,Energy,686
CRK.N,Energy,687
CNNE.N,Financials,688
EDIT.OQ,Health Care,689
PXD.N,Energy,690
NXPI.OQ,Technology,691
MEDP.OQ,Health Care,692
ACCO.N,Consumer Staples,693
CVLT.OQ,Technology,694
TRMB.OQ,Industrials,695
ADNT.N,Consumer Discretionary,696
SSP.OQ,Consumer Discretionary,697
APD.N,Basic Materials,698
JBHT.OQ,Industrials,699
EMN.N,Basic Materials,700
DGII.OQ,Telecommunications,701
ALT.OQ,Health Care,702
SWTX.OQ,Health Care,703
MGY.N,Energy,704
KEYS.N,Industrials,705
CORT.OQ,Health Care,706
FBIO.OQ,Health Care,707
WWE.N,Consumer Discretionary,708
CRS.N,Basic Materials,709
ALLE.N,Industrials,710
TNK.N,Industrials,711
WWW.N,Consumer Discretionary,712
NVGS.N,Industrials,713
LEA.N,Consumer Discretionary,714
NOMD.N,Consumer Staples,715
CNMD.N,Health Care,716
GNRC.N,Industrials,717
SILK.OQ,Health Care,718
AOS.N,Industrials,719
CUTR.OQ,Health Care,720
AGX.N,Industrials,721
SANM.OQ,Technology,722
WWD.OQ,Industrials,723
GT.OQ,Consumer Discretionary,724
RMAX.N,Real Estate,725
PHR.N,Health Care,726
BLFS.OQ,Health Care,727
A.N,Health Care,728
DOX.OQ,Technology,729
AAOI.OQ,Telecommunications,730
CVGW.OQ,Consumer Staples,731
MASI.OQ,Health Care,732
CDNA.OQ,Health Care,733
FLO.N,Consumer Staples,734
GE.N,Industrials,735
AVGO.OQ,Technology,736
FLEX.OQ,Technology,737
ITW.N,Industrials,738
NEM.N,Basic Materials,739
MRSN.OQ,Health Care,740
LAUR.OQ,Consumer Discretionary,741
AYI.N,Industrials,742
PBI.N,Industrials,743
FISV.OQ,Industrials,744
WST.N,Health Care,745
LEG.N,Consumer Discretionary,746
JBT.N,Industrials,747
AMGN.OQ,Health Care,748
URI.N,Industrials,749
CSL.N,Industrials,750
SAGE.OQ,Health Care,751
PAYC.N,Technology,752
WLK.N,Basic Materials,753
ABC.N,Consumer Staples,754
PSTG.N,Technology,755
CACI.N,Technology,756
CTAS.OQ,Industrials,757
TEX.N,Industrials,758
AMN.N,Industrials,759
IPG.N,Consumer Discretionary,760
VCEL.OQ,Health Care,761
PAG.N,Consumer Discretionary,762
SXI.N,Industrials,763
VIAV.OQ,Telecommunications,764
NTRA.OQ,Health Care,765
MTCH.OQ,Technology,766
CHDN.OQ,Consumer Discretionary,767
PSNL.OQ,Health Care,768
DUK.N,Utilities,769
FLT.N,Industrials,770
PAHC.OQ,Health Care,771
SPGI.N,Financials,772
SP.OQ,Industrials,773
SWK.N,Industrials,774
BLKB.OQ,Technology,775
INGR.N,Consumer Staples,776
MODN.N,Technology,777
MPAA.OQ,Consumer Discretionary,778
HAE.N,Health Care,779
HXL.N,Basic Materials,780
CNP.N,Utilities,781
XPER.OQ,Technology,782
UPWK.OQ,Technology,783
TCMD.OQ,Health Care,784
DHR.N,Health Care,785
KN.N,Consumer Discretionary,786
EXPD.OQ,Industrials,787
STOK.OQ,Health Care,788
AEE.N,Utilities,789
GPRE.OQ,Energy,790
MIDD.OQ,Industrials,791
APPF.OQ,Technology,792
RCM.OQ,Health Care,793
COO.N,Health Care,794
HZNP.OQ,Health Care,795
KLIC.OQ,Technology,796
TSCO.OQ,Consumer Discretionary,797
CVLG.OQ,Industrials,798
ENSG.OQ,Health Care,799
IGT.N,Consumer Discretionary,800
VRTS.OQ,Financials,801
CAG.N,Consumer Staples,802
SMPL.OQ,Consumer Staples,803
TYL.N,Technology,804
YMAB.OQ,Health Care,805
BMY.N,Health Care,806
GWRE.N,Technology,807
ATRC.OQ,Health Care,808
HSC.N,Utilities,809
GWW.N,Industrials,810
REAL.OQ,Consumer Discretionary,811
ET.N,Energy,812
CNC.N,Health Care,813
AGYS.OQ,Technology,814
AGRX.OQ,Health Care,815
RRR.OQ,Consumer Discretionary,816
FDP.N,Consumer Staples,817
PCH.OQ,Real Estate,818
EOG.N,Energy,819
CMI.N,Industrials,820
ESI.N,Basic Materials,821
TIGO.OQ,Telecommunications,822
LGND.OQ,Health Care,823
SAH.N,Consumer Discretionary,824
CMC.N,Basic Materials,825
XOM.N,Energy,826
FND.N,Consumer Discretionary,827
SHYF.OQ,Industrials,828
TTMI.OQ,Technology,829
PPG.N,Industrials,830
BFb.N,Consumer Staples,831
ELF.N,Consumer Discretionary,832
ASTE.OQ,Industrials,833
UTHR.OQ,Health Care,834
SPR.N,Industrials,835
NUVA.OQ,Health Care,836
FGEN.OQ,Health Care,837
LIND.OQ,Consumer Discretionary,838
TECK.N,Basic Materials,839
BKD.N,Health Care,840
AN.N,Consumer Discretionary,841
WSO.N,Industrials,842
KRYS.OQ,Health Care,843
HARP.OQ,Health Care,844
T.N,Telecommunications,845
BAX.N,Health Care,846
KMT.N,Industrials,847
GOGL.OQ,Industrials,848
RBBN.OQ,Telecommunications,849
EQT.N,Energy,850
VAPO.N,Health Care,851
SNA.N,Industrials,852
MRTX.OQ,Health Care,853
SCCO.N,Basic Materials,854
EGIO.OQ,Technology,855
SNDR.N,Industrials,856
EVTC.N,Industrials,857
GLOG_pa.N,Industrials,858
CDXS.OQ,Health Care,859
J.N,Industrials,860
BIO.N,Health Care,861
TNDM.OQ,Health Care,862
KE.OQ,Technology,863
JBL.N,Technology,864
KOD.OQ,Health Care,865
DXCM.OQ,Health Care,866
PANW.OQ,Technology,867
CTSH.OQ,Technology,868
DBI.N,Consumer Discretionary,869
BCOR.OQ,Financials,870
CPE.N,Energy,871
ENR.N,Consumer Staples,872
JWN.N,Consumer Discretionary,873
ATNI.OQ,Telecommunications,874
H.N,Consumer Discretionary,875
HCC.N,Energy,876
BV.N,Industrials,877
ALGT.OQ,Consumer Discretionary,878
CSGP.OQ,Real Estate,879
THRM.OQ,Consumer Discretionary,880
WH.N,Consumer Discretionary,881
OC.N,Industrials,882
SRCL.OQ,Utilities,883
HQY.OQ,Health Care,884
GIII.OQ,Consumer Discretionary,885
AMPH.OQ,Health Care,886
FRPT.OQ,Consumer Staples,887
ZD.OQ,Technology,888
SAIA.OQ,Industrials,889
BILL.N,Industrials,890
BZUN.OQ,Technology,891
GPC.N,Consumer Discretionary,892
MYRG.OQ,Industrials,893
SFM.OQ,Consumer Staples,894
ILMN.OQ,Health Care,895
PKG.N,Industrials,896
NPO.N,Industrials,897
WMT.N,Consumer Discretionary,898
CHRS.OQ,Health Care,899
XYL.N,Industrials,900
REGN.OQ,Health Care,901
SBGI.OQ,Consumer Discretionary,902
PUMP.N,Energy,903
IP.N,Basic Materials,904
SCSC.OQ,Technology,905
AKTS.OQ,Telecommunications,906
GDOT.N,Industrials,907
PAR.N,Technology,908
LZB.N,Consumer Discretionary,909
WNC.N,Industrials,910
SAM.N,Consumer Staples,911
SM.N,Energy,912
AVA.N,Utilities,913
PRTS.OQ,Consumer Discretionary,914
STZ.N,Consumer Staples,915
DDD.N,Technology,916
NTCT.OQ,Technology,917
SWAV.OQ,Health Care,918
NEPT.OQ,Health Care,919
DOW.N,Basic Materials,920
RL.N,Consumer Discretionary,921
MRK.N,Health Care,922
CYBR.OQ,Technology,923
INT.N,Energy,924
HBI.N,Consumer Discretionary,925
CMCO.OQ,Industrials,926
FLWS.OQ,Consumer Discretionary,927
KRNT.OQ,Industrials,928
IRTC.OQ,Health Care,929
RIGL.OQ,Health Care,930
COLL.OQ,Health Care,931
CBRL.OQ,Consumer Discretionary,932
