Instrument,ICB Industry name,Rank
EMN.N,Basic Materials,287
EIX.N,Utilities,288
SEM.N,Health Care,289
AEP.OQ,Utilities,290
SUN.N,Energy,291
UGI.N,Utilities,292
EVH.N,Health Care,293
FRG.OQ,Consumer Discretionary,294
KAR.N,Consumer Discretionary,295
CENT.OQ,Consumer Discretionary,296
RXT.OQ,Technology,297
LAZR.OQ,Consumer Discretionary,298
GEL.N,Energy,299
CNP.N,Utilities,300
GOSS.OQ,Health Care,301
SM.N,Energy,302
NOC.N,Industrials,303
INO.OQ,Health Care,304
FMC.N,Basic Materials,305
XEL.OQ,Utilities,306
BMBL.OQ,Technology,307
ES.N,Utilities,308
WEC.N,Utilities,309
DOW.N,Basic Materials,310
PODD.OQ,Health Care,311
BW.N,Industrials,312
RNG.N,Technology,313
AMT.N,Real Estate,314
JMIA.N,Technology,315
SSP.OQ,Consumer Discretionary,316
BIDU.OQ,Technology,317
PEP.OQ,Consumer Staples,318
TMUS.OQ,Telecommunications,319
CHPT.N,Energy,320
CYTK.OQ,Health Care,321
HOLX.OQ,Health Care,322
SOVO.OQ,Consumer Staples,323
MCO.N,Financials,324
EVRI.N,Consumer Discretionary,325
ED.N,Utilities,326
WCC.N,Industrials,327
BODY.N,Technology,328
IQV.N,Health Care,329
BKH.N,Utilities,330
IPG.N,Consumer Discretionary,331
ARNC.N,Basic Materials,332
SO.N,Utilities,333
LBTYA.OQ,Telecommunications,334
THO.N,Consumer Discretionary,335
SSNC.OQ,Technology,336
NEXA.N,Basic Materials,337
NIO.N,Consumer Discretionary,338
VTRS.OQ,Health Care,339
DRVN.OQ,Consumer Discretionary,340
PBF.N,Energy,341
PSTG.N,Technology,342
SST.N,Technology,343
USFD.N,Consumer Staples,344
KR.N,Consumer Staples,345
PGTI.N,Industrials,346
WDC.OQ,Technology,347
KHC.OQ,Consumer Staples,348
AROC.N,Energy,349
TSN.N,Consumer Staples,350
ARKO.OQ,Consumer Discretionary,351
RGNX.OQ,Health Care,352
BIIB.OQ,Health Care,353
FLR.N,Industrials,354
ON.OQ,Technology,355
NOG.N,Energy,356
TT.N,Industrials,357
EVBG.OQ,Technology,358
ORA.N,Utilities,359
CNC.N,Health Care,360
LGFa.N,Consumer Discretionary,361
D.N,Utilities,362
CHTR.OQ,Telecommunications,363
UTL.N,Utilities,364
PATK.OQ,Industrials,365
VRSK.OQ,Industrials,366
DUK.N,Utilities,367
HZNP.OQ,Health Care,368
WOLF.N,Technology,369
ENLC.N,Energy,370
VRRM.OQ,Industrials,371
CVI.N,Energy,372
WFRD.OQ,Energy,373
WTRG.N,Utilities,374
EAF.N,Basic Materials,375
DK.N,Energy,376
CARR.N,Industrials,377
PSFE.N,Industrials,378
GPRO.OQ,Consumer Discretionary,379
ARBE.OQ,Industrials,380
UNVR.N,Basic Materials,381
AN.N,Consumer Discretionary,382
ADNT.N,Consumer Discretionary,383
LH.N,Health Care,384
PTVE.OQ,Industrials,385
PCRX.OQ,Health Care,386
AON.N,Financials,387
OGE.N,Utilities,388
QURE.OQ,Health Care,389
CAT.N,Industrials,390
CSL.N,Industrials,391
MLNK.N,Technology,392
OC.N,Industrials,393
FISV.OQ,Industrials,394
CPNG.N,Consumer Discretionary,395
STZ.N,Consumer Staples,396
QGEN.N,Health Care,397
EHC.N,Health Care,398
SKYW.OQ,Consumer Discretionary,399
LUV.N,Consumer Discretionary,400
WRK.N,Industrials,401
UNFI.N,Consumer Staples,402
DD.N,Industrials,403
EQIX.OQ,Real Estate,404
AVNT.N,Basic Materials,405
AYX.N,Technology,406
LGND.OQ,Health Care,407
CABO.N,Telecommunications,408
WBX.N,Energy,409
AEE.N,Utilities,410
RTX.N,Industrials,411
DSKE.OQ,Industrials,412
R.N,Industrials,413
PNM.N,Utilities,414
RYN.N,Real Estate,415
LZ.OQ,Industrials,416
DDOG.OQ,Technology,417
ANF.N,Consumer Discretionary,418
ABG.N,Consumer Discretionary,419
AVA.N,Utilities,420
DYN.OQ,Health Care,421
ATGE.N,Consumer Discretionary,422
CPE.N,Energy,423
KBR.N,Technology,424
TVTX.OQ,Health Care,425
WH.N,Consumer Discretionary,426
CNSL.OQ,Telecommunications,427
ABBV.N,Health Care,428
SPWR.OQ,Energy,429
AXL.N,Consumer Discretionary,430
PBH.N,Health Care,431
CWAN.N,Financials,432
MD.N,Health Care,433
RPM.N,Industrials,434
HXL.N,Basic Materials,435
TPR.N,Consumer Discretionary,436
AGIO.OQ,Health Care,437
GTES.N,Industrials,438
FTI.N,Energy,439
GTHX.OQ,Health Care,440
DXC.N,Technology,441
AVGO.OQ,Technology,442
ANGI.OQ,Consumer Discretionary,443
JBLU.OQ,Consumer Discretionary,444
ARCO.N,Consumer Discretionary,445
DADA.OQ,Technology,446
DBI.N,Consumer Discretionary,447
VZ.N,Telecommunications,448
VITL.OQ,Consumer Staples,449
ZWS.N,Industrials,450
SUPN.OQ,Health Care,451
ONON.N,Consumer Discretionary,452
MUR.N,Energy,453
CHRS.OQ,Health Care,454
TAP.N,Consumer Staples,455
SFL.N,Industrials,456
EBIX.OQ,Technology,457
GPOR.N,Energy,458
MAXN.OQ,Energy,459
MOH.N,Health Care,460
ASGN.N,Industrials,461
DCPH.OQ,Health Care,462
VREX.OQ,Health Care,463
LDOS.N,Technology,464
PAR.N,Technology,465
ALSN.N,Industrials,466
USM.N,Telecommunications,467
SATS.OQ,Telecommunications,468
FSR.N,Consumer Discretionary,469
PCT.OQ,Industrials,470
DNMR.N,Industrials,471
PYCR.OQ,Technology,472
DH.OQ,Technology,473
SAVE.N,Consumer Discretionary,474
DGX.N,Health Care,475
TRS.OQ,Industrials,476
FCN.N,Industrials,477
WGO.N,Consumer Discretionary,478
PRGO.N,Health Care,479
KTB.N,Consumer Discretionary,480
ASAN.N,Technology,481
OKTA.OQ,Technology,482
WEN.OQ,Consumer Discretionary,483
GEF.N,Industrials,484
GFF.N,Industrials,485
DOOR.N,Industrials,486
ICLR.OQ,Health Care,487
TGH.N,Industrials,488
FIVE.OQ,Consumer Discretionary,489
BBCP.OQ,Industrials,490
TLRY.OQ,Health Care,491
EB.N,Technology,492
ADCT.N,Health Care,493
MKC.N,Consumer Staples,494
HCAT.OQ,Health Care,495
RRX.N,Industrials,496
CMCSA.OQ,Telecommunications,497
RAD.N,Consumer Staples,498
CSV.N,Consumer Discretionary,499
DXCM.OQ,Health Care,500
NOMD.N,Consumer Staples,501
WMT.N,Consumer Discretionary,502
LXU.N,Basic Materials,503
RADI.OQ,Real Estate,504
CXW.N,Industrials,505
RPRX.OQ,Health Care,506
IOVA.OQ,Health Care,507
BALY.N,Consumer Discretionary,508
SLGN.N,Industrials,509
BKR.OQ,Energy,510
PL.N,Technology,511
COIN.OQ,Financials,512
RXRX.OQ,Health Care,513
COLL.OQ,Health Care,514
FTDR.OQ,Consumer Discretionary,515
BDX.N,Health Care,516
SR.N,Utilities,517
ENOV.N,Health Care,518
ATSG.OQ,Industrials,519
RBLX.N,Consumer Discretionary,520
SHO.N,Real Estate,521
INST.N,Consumer Discretionary,522
BG.N,Consumer Staples,523
DNUT.OQ,Consumer Discretionary,524
FUL.N,Industrials,525
BC.N,Industrials,526
SWX.N,Utilities,527
NKTX.OQ,Health Care,528
DVN.N,Energy,529
NBR.N,Energy,530
COMP.N,Real Estate,531
CWH.N,Consumer Discretionary,532
MGNI.OQ,Technology,533
FORM.OQ,Technology,534
MARA.OQ,Financials,535
BFLY.N,Health Care,536
EPC.N,Consumer Staples,537
TPX.N,Consumer Discretionary,538
GOGL.OQ,Industrials,539
FATE.OQ,Health Care,540
NMRK.OQ,Real Estate,541
HEP.N,Energy,542
ZBH.N,Health Care,543
LMT.N,Industrials,544
SAH.N,Consumer Discretionary,545
DAC.N,Industrials,546
MPC.N,Energy,547
AGL.N,Health Care,548
VUZI.OQ,Consumer Discretionary,549
ALK.N,Consumer Discretionary,550
XRX.OQ,Technology,551
TGTX.OQ,Health Care,552
UTZ.N,Consumer Staples,553
VMC.N,Industrials,554
CARS.N,Consumer Discretionary,555
ESMT.N,Technology,556
NGVT.N,Basic Materials,557
ZI.OQ,Technology,558
TNET.N,Industrials,559
AORT.N,Health Care,560
MODV.OQ,Health Care,561
NFE.OQ,Energy,562
TREE.OQ,Financials,563
SJM.N,Consumer Staples,564
CMRE.N,Industrials,565
HI.N,Industrials,566
SRCL.OQ,Utilities,567
PINS.N,Technology,568
TSP.OQ,Industrials,569
JBL.N,Technology,570
TPC.N,Industrials,571
EWCZ.OQ,Consumer Discretionary,572
GD.N,Industrials,573
SKIL.N,Industrials,574
NAT.N,Industrials,575
EYE.OQ,Consumer Discretionary,576
SWI.N,Technology,577
SG.N,Consumer Discretionary,578
ACCO.N,Consumer Staples,579
EBS.N,Health Care,580
FLEX.OQ,Technology,581
SAIC.N,Technology,582
NWN.N,Utilities,583
OLO.N,Technology,584
ESI.N,Basic Materials,585
GPK.N,Industrials,586
ARDX.OQ,Health Care,587
CANG.N,Technology,588
RYAM.N,Basic Materials,589
SNX.N,Technology,590
OSTK.OQ,Consumer Discretionary,591
DAN.N,Consumer Discretionary,592
AJG.N,Financials,593
BMY.N,Health Care,594
ETWO.N,Technology,595
CRWD.OQ,Technology,596
TWOU.OQ,Consumer Discretionary,597
PX.N,Financials,598
APLS.OQ,Health Care,599
MTTR.OQ,Technology,600
ALGT.OQ,Consumer Discretionary,601
MMM.N,Industrials,602
QCOM.OQ,Technology,603
ALVR.OQ,Health Care,604
FWRG.OQ,Consumer Discretionary,605
ACIW.OQ,Industrials,606
RH.N,Consumer Discretionary,607
TAL.N,Consumer Discretionary,608
HUN.N,Basic Materials,609
MNRO.OQ,Consumer Discretionary,610
CHWY.N,Consumer Discretionary,611
NABL.N,Technology,612
WAB.N,Industrials,613
TDS.N,Telecommunications,614
IDCC.OQ,Telecommunications,615
SYNH.OQ,Health Care,616
BEAM.OQ,Health Care,617
DASH.N,Technology,618
EXPI.OQ,Real Estate,619
BR.N,Financials,620
ICE.N,Financials,621
SNDL.OQ,Health Care,622
GWRE.N,Technology,623
HRI.N,Industrials,624
ERAS.OQ,Health Care,625
ENVA.N,Financials,626
BRO.N,Financials,627
VRTS.OQ,Financials,628
GPI.N,Consumer Discretionary,629
FDX.N,Industrials,630
PCH.OQ,Real Estate,631
ARW.N,Technology,632
CRL.N,Health Care,633
CASA.OQ,Telecommunications,634
GKOS.N,Health Care,635
XPER.OQ,Technology,636
TDOC.N,Health Care,637
INT.N,Energy,638
PLAY.OQ,Consumer Discretionary,639
PDCO.OQ,Health Care,640
OCUL.OQ,Health Care,641
BRP.OQ,Financials,642
CLH.N,Utilities,643
BLMN.OQ,Consumer Discretionary,644
HIMS.N,Health Care,645
ACMR.OQ,Technology,646
VTRU.OQ,Consumer Discretionary,647
HSC.N,Utilities,648
FULC.OQ,Health Care,649
PNW.N,Utilities,650
OMCL.OQ,Health Care,651
ALRM.OQ,Technology,652
HQY.OQ,Health Care,653
BJ.N,Consumer Discretionary,654
ASND.OQ,Health Care,655
ASH.N,Basic Materials,656
HUBS.N,Technology,657
AGS.N,Consumer Discretionary,658
SLCA.N,Basic Materials,659
SGH.OQ,Technology,660
PVH.N,Consumer Discretionary,661
IONS.OQ,Health Care,662
DCGO.OQ,Health Care,663
ESTC.N,Technology,664
BZFD.OQ,Technology,665
KURA.OQ,Health Care,666
ALE.N,Utilities,667
BWMX.OQ,Consumer Staples,668
DLTR.OQ,Consumer Discretionary,669
TGLS.N,Industrials,670
TWNK.OQ,Consumer Staples,671
GSM.OQ,Basic Materials,672
KNOP.N,Industrials,673
ECVT.N,Basic Materials,674
SWK.N,Industrials,675
UPS.N,Industrials,676
CRS.N,Basic Materials,677
BAH.N,Industrials,678
LRN.N,Consumer Discretionary,679
BLDR.N,Industrials,680
SON.N,Industrials,681
XRAY.OQ,Health Care,682
DT.N,Technology,683
RVNC.OQ,Health Care,684
GO.OQ,Consumer Staples,685
EL.N,Consumer Discretionary,686
MCS.N,Consumer Discretionary,687
GLNG.OQ,Energy,688
TWKS.OQ,Technology,689
GPRK.N,Energy,690
NOV.N,Energy,691
NVGS.N,Industrials,692
FREY.N,Energy,693
INGR.N,Consumer Staples,694
OTTR.OQ,Industrials,695
CERT.OQ,Health Care,696
XNCR.OQ,Health Care,697
SNCY.OQ,Consumer Discretionary,698
GPN.N,Industrials,699
MDRX.OQ,Technology,700
JELD.N,Industrials,701
CODI.N,Financials,702
RIOT.OQ,Financials,703
VTNR.OQ,Utilities,704
RGEN.OQ,Health Care,705
PTRA.OQ,Industrials,706
RCKT.OQ,Health Care,707
WWW.N,Consumer Discretionary,708
AEVA.N,Technology,709
ACCD.OQ,Health Care,710
NWSA.OQ,Consumer Discretionary,711
GES.N,Consumer Discretionary,712
NBIX.OQ,Health Care,713
TRU.N,Industrials,714
NEM.N,Basic Materials,715
FGEN.OQ,Health Care,716
DLX.N,Industrials,717
AMRC.N,Energy,718
SGEN.OQ,Health Care,719
S.N,Technology,720
RLAY.OQ,Health Care,721
KOP.N,Basic Materials,722
PWSC.N,Consumer Discretionary,723
WM.N,Utilities,724
CAL.N,Consumer Discretionary,725
GMS.N,Industrials,726
PLCE.OQ,Consumer Discretionary,727
NJR.N,Utilities,728
SXC.N,Energy,729
ANDE.OQ,Consumer Staples,730
CNDT.OQ,Industrials,731
EWTX.OQ,Health Care,732
RVMD.OQ,Health Care,733
DKS.N,Consumer Discretionary,734
HLIT.OQ,Telecommunications,735
KEX.N,Industrials,736
SNPO.OQ,Consumer Discretionary,737
OSW.OQ,Consumer Discretionary,738
KO.N,Consumer Staples,739
NEE.N,Utilities,740
G.N,Industrials,741
RL.N,Consumer Discretionary,742
REYN.OQ,Consumer Staples,743
GIII.OQ,Consumer Discretionary,744
LQDA.OQ,Health Care,745
HLX.N,Energy,746
UPLD.OQ,Technology,747
PARR.N,Energy,748
LAUR.OQ,Consumer Discretionary,749
ABSI.OQ,Health Care,750
CENX.OQ,Basic Materials,751
CNMD.N,Health Care,752
RYI.N,Basic Materials,753
APG.N,Industrials,754
CL.N,Consumer Staples,755
NSIT.OQ,Technology,756
MTX.N,Basic Materials,757
CDMO.OQ,Health Care,758
FLS.N,Industrials,759
NSTG.OQ,Health Care,760
NVAX.OQ,Health Care,761
ITRI.OQ,Industrials,762
CERE.OQ,Health Care,763
CHRW.OQ,Industrials,764
STE.N,Health Care,765
TTMI.OQ,Technology,766
SLP.OQ,Technology,767
APTV.N,Consumer Discretionary,768
TNK.N,Industrials,769
PRPL.OQ,Consumer Discretionary,770
IFF.N,Basic Materials,771
AMR.N,Energy,772
LHX.N,Industrials,773
ALTO.OQ,Basic Materials,774
DFIN.N,Industrials,775
EGLE.OQ,Industrials,776
ULH.OQ,Industrials,777
MTW.N,Industrials,778
DV.N,Technology,779
SHLS.OQ,Energy,780
HYLN.N,Industrials,781
BRY.OQ,Energy,782
TKR.N,Basic Materials,783
CDRE.N,Industrials,784
H.N,Consumer Discretionary,785
TDC.N,Technology,786
ALEC.OQ,Health Care,787
CWST.OQ,Utilities,788
DHT.N,Industrials,789
MTLS.OQ,Technology,790
PZZA.OQ,Consumer Discretionary,791
BARK.N,Consumer Discretionary,792
FA.OQ,Industrials,793
KTOS.OQ,Industrials,794
YOU.N,Technology,795
MWA.N,Industrials,796
OMI.N,Health Care,797
DDS.N,Consumer Discretionary,798
BCOR.OQ,Financials,799
VIAV.OQ,Telecommunications,800
GLP.N,Energy,801
BIG.N,Consumer Discretionary,802
DOV.N,Industrials,803
DDD.N,Technology,804
ENV.N,Technology,805
BFb.N,Consumer Staples,806
BCAB.OQ,Health Care,807
EXAS.OQ,Health Care,808
FNKO.OQ,Consumer Discretionary,809
ALEX.N,Real Estate,810
BV.N,Industrials,811
CIEN.N,Telecommunications,812
KALU.OQ,Basic Materials,813
DTC.N,Consumer Discretionary,814
NVRO.N,Health Care,815
BIRD.OQ,Consumer Discretionary,816
AMRN.OQ,Health Care,817
MIDD.OQ,Industrials,818
ACET.OQ,Health Care,819
FORG.N,Technology,820
WK.N,Technology,821
GHC.N,Consumer Discretionary,822
NTLA.OQ,Health Care,823
RVLV.N,Consumer Discretionary,824
HUBB.N,Industrials,825
IART.OQ,Health Care,826
CSIQ.OQ,Energy,827
RPAY.OQ,Industrials,828
LXFR.N,Industrials,829
FVRR.N,Technology,830
BDC.N,Industrials,831
LMAT.OQ,Health Care,832
AWI.N,Industrials,833
DSX.N,Industrials,834
KRO.N,Industrials,835
SCHN.OQ,Basic Materials,836
LPG.N,Industrials,837
BMRN.OQ,Health Care,838
WOR.N,Basic Materials,839
PHAT.OQ,Health Care,840
SOL.N,Energy,841
LE.OQ,Consumer Discretionary,842
TRMB.OQ,Industrials,843
ODP.OQ,Consumer Discretionary,844
IBEX.OQ,Industrials,845
ONTF.N,Technology,846
GLOP.N,Industrials,847
QNST.OQ,Consumer Discretionary,848
FBHS.N,Industrials,849
IAS.OQ,Consumer Discretionary,850
LPRO.OQ,Financials,851
TPIC.OQ,Energy,852
FSLY.N,Technology,853
KRUS.OQ,Consumer Discretionary,854
WWE.N,Consumer Discretionary,855
IBP.N,Industrials,856
FDP.N,Consumer Staples,857
CF.N,Basic Materials,858
AXNX.OQ,Health Care,859
ALLK.OQ,Health Care,860
VSCO.N,Consumer Discretionary,861
VLD.N,Industrials,862
CERS.OQ,Health Care,863
TWI.N,Industrials,864
NEO.OQ,Health Care,865
SFM.OQ,Consumer Staples,866
ROIV.OQ,Health Care,867
GHRS.OQ,Health Care,868
SLAB.OQ,Technology,869
HNST.OQ,Consumer Staples,870
BGRY.OQ,Industrials,871
AZEK.N,Industrials,872
PTC.OQ,Technology,873
GH.OQ,Health Care,874
HCC.N,Energy,875
SHOP.N,Technology,876
NUVA.OQ,Health Care,877
STAA.OQ,Health Care,878
AUPH.OQ,Health Care,879
TGT.N,Consumer Discretionary,880
WWD.OQ,Industrials,881
MLM.N,Industrials,882
HII.N,Industrials,883
VMEO.OQ,Technology,884
BWXT.N,Industrials,885
ACVA.OQ,Consumer Discretionary,886
NTRA.OQ,Health Care,887
GNRC.N,Industrials,888
GNK.N,Industrials,889
RBBN.OQ,Telecommunications,890
ARWR.OQ,Health Care,891
NEX.N,Energy,892
ANGO.OQ,Health Care,893
MYGN.OQ,Health Care,894
TRUP.OQ,Financials,895
ITCI.OQ,Health Care,896
IIIV.OQ,Industrials,897
VZIO.N,Consumer Discretionary,898
TEX.N,Industrials,899
LUNG.OQ,Health Care,900
ALPN.OQ,Health Care,901
BYND.OQ,Consumer Staples,902
ANAB.OQ,Health Care,903
TWST.OQ,Health Care,904
ENVX.OQ,Industrials,905
XYL.N,Industrials,906
OLLI.OQ,Consumer Discretionary,907
CHS.N,Consumer Discretionary,908
WETF.OQ,Financials,909
AZTA.OQ,Health Care,910
CDAY.N,Technology,911
AVDX.OQ,Industrials,912
WTW.OQ,Financials,913
SYNA.OQ,Technology,914
MATW.OQ,Consumer Discretionary,915
ENS.N,Industrials,916
