Instrument,ICB Industry name,Rank
SPOT.N,Consumer Discretionary,275
TDY.N,Industrials,276
BBY.N,Consumer Discretionary,277
ADT.N,Industrials,278
MTD.N,Industrials,279
CTAS.OQ,Industrials,280
CWENa.N,Utilities,281
LBTYA.OQ,Telecommunications,282
URI.N,Industrials,283
WDC.OQ,Technology,284
SCCO.N,Basic Materials,285
PXD.N,Energy,286
MATX.N,Industrials,287
SJM.N,Consumer Staples,288
HWM.N,Industrials,289
JKS.N,Energy,290
NRG.N,Utilities,291
X.N,Basic Materials,292
XPO.N,Industrials,293
TX.N,Basic Materials,294
NUE.N,Basic Materials,295
POOL.OQ,Consumer Discretionary,296
FLR.N,Industrials,297
ACM.N,Industrials,298
WHR.N,Consumer Discretionary,299
ROST.OQ,Consumer Discretionary,300
J.N,Industrials,301
HII.N,Industrials,302
OVV.N,Energy,303
NXPI.OQ,Technology,304
ANSS.OQ,Technology,305
A.N,Health Care,306
APPF.OQ,Technology,307
IRM.N,Real Estate,308
NCLH.N,Consumer Discretionary,309
PPG.N,Industrials,310
GDDY.N,Technology,311
AAP.N,Consumer Discretionary,312
BFb.N,Consumer Staples,313
JKHY.OQ,Industrials,314
WY.N,Real Estate,315
IQV.N,Health Care,316
GWW.N,Industrials,317
TNP.N,Industrials,318
IFF.N,Basic Materials,319
EW.N,Health Care,320
BG.N,Consumer Staples,321
LNT.OQ,Utilities,322
ISRG.OQ,Health Care,323
BAH.N,Industrials,324
PKI.N,Health Care,325
LYB.N,Basic Materials,326
EA.OQ,Consumer Discretionary,327
TXT.N,Industrials,328
APH.N,Technology,329
SHOP.N,Technology,330
R.N,Industrials,331
APTV.N,Consumer Discretionary,332
AVTR.N,Health Care,333
KEYS.N,Industrials,334
TEAM.OQ,Technology,335
WAB.N,Industrials,336
HEI.N,Industrials,337
LEA.N,Consumer Discretionary,338
NEWR.N,Technology,339
FDS.N,Financials,340
WDAY.OQ,Technology,341
RMD.N,Health Care,342
OKE.N,Energy,343
CCK.N,Industrials,344
CDNS.OQ,Technology,345
PAYX.OQ,Industrials,346
SMG.N,Basic Materials,347
RIG.N,Energy,348
TSCO.OQ,Consumer Discretionary,349
HES.N,Energy,350
WRK.N,Industrials,351
TAP.N,Consumer Staples,352
CLF.N,Basic Materials,353
DVA.N,Health Care,354
ATO.N,Utilities,355
AGR.N,Utilities,356
HRL.N,Consumer Staples,357
PANW.OQ,Technology,358
FANG.OQ,Energy,359
FOXA.OQ,Consumer Discretionary,360
SWX.N,Utilities,361
DGX.N,Health Care,362
CHDN.OQ,Consumer Discretionary,363
JBHT.OQ,Industrials,364
HAS.OQ,Consumer Discretionary,365
KNX.N,Industrials,366
EHC.N,Health Care,367
HSC.N,Utilities,368
TRU.N,Industrials,369
CLH.N,Utilities,370
CW.N,Industrials,371
EXPE.OQ,Consumer Discretionary,372
ARMK.N,Consumer Discretionary,373
CHRW.OQ,Industrials,374
NEO.OQ,Health Care,375
ARW.N,Technology,376
BIO.N,Health Care,377
MSGS.N,Consumer Discretionary,378
MLCO.OQ,Consumer Discretionary,379
CLVT.N,Technology,380
FIVN.OQ,Technology,381
TTWO.OQ,Consumer Discretionary,382
MMP.N,Energy,383
LH.N,Health Care,384
GPC.N,Consumer Discretionary,385
ROL.N,Consumer Discretionary,386
OGE.N,Utilities,387
CDAY.N,Technology,388
EFX.N,Industrials,389
NGL.N,Energy,390
TEL.N,Technology,391
CNNE.N,Financials,392
VFC.N,Consumer Discretionary,393
GT.OQ,Consumer Discretionary,394
HELE.OQ,Consumer Discretionary,395
AMED.OQ,Health Care,396
CLX.N,Consumer Staples,397
IT.N,Technology,398
WSO.N,Industrials,399
CF.N,Basic Materials,400
ON.OQ,Technology,401
CPB.N,Consumer Staples,402
MOH.N,Health Care,403
FTI.N,Energy,404
JNPR.N,Telecommunications,405
EMN.N,Basic Materials,406
QSR.N,Consumer Discretionary,407
INGR.N,Consumer Staples,408
CBRE.N,Real Estate,409
MDRX.OQ,Technology,410
RH.N,Consumer Discretionary,411
RYN.N,Real Estate,412
NWSA.OQ,Consumer Discretionary,413
FLT.N,Industrials,414
HUBB.N,Industrials,415
STLD.OQ,Basic Materials,416
CTLT.N,Health Care,417
BWA.N,Consumer Discretionary,418
CMC.N,Basic Materials,419
MOS.N,Basic Materials,420
AKAM.OQ,Technology,421
DVN.N,Energy,422
BL.OQ,Technology,423
UI.N,Telecommunications,424
XRX.OQ,Technology,425
CHD.N,Consumer Staples,426
SAM.N,Consumer Staples,427
MPWR.OQ,Technology,428
AN.N,Consumer Discretionary,429
MAT.OQ,Consumer Discretionary,430
HBI.N,Consumer Discretionary,431
CACI.N,Technology,432
CAR.OQ,Consumer Discretionary,433
PWR.N,Industrials,434
ATR.N,Industrials,435
NAT.N,Industrials,436
LKQ.OQ,Consumer Discretionary,437
SPLK.OQ,Technology,438
MUR.N,Energy,439
TRGP.N,Energy,440
TRMB.OQ,Industrials,441
TALO.N,Energy,442
SR.N,Utilities,443
RBBN.OQ,Telecommunications,444
EME.N,Industrials,445
BKH.N,Utilities,446
VSAT.OQ,Telecommunications,447
PAYC.N,Technology,448
DHT.N,Industrials,449
ANET.N,Telecommunications,450
CRK.N,Energy,451
SAIC.N,Technology,452
ICUI.OQ,Health Care,453
HUBS.N,Technology,454
ALLE.N,Industrials,455
XRAY.OQ,Health Care,456
DINO.N,Energy,457
TIGO.OQ,Telecommunications,458
XYL.N,Industrials,459
ELAN.N,Health Care,460
GPK.N,Industrials,461
NBIX.OQ,Health Care,462
CTSH.OQ,Technology,463
VNOM.OQ,Energy,464
PRGO.N,Health Care,465
NTAP.OQ,Technology,466
MASI.OQ,Health Care,467
WLK.N,Basic Materials,468
RS.N,Basic Materials,469
DRI.N,Consumer Discretionary,470
CSGP.OQ,Real Estate,471
ETRN.N,Energy,472
OC.N,Industrials,473
RGEN.OQ,Health Care,474
WES.N,Energy,475
AZTA.OQ,Health Care,476
GHC.N,Consumer Discretionary,477
WYNN.OQ,Consumer Discretionary,478
DOX.OQ,Technology,479
TDOC.N,Health Care,480
AXON.OQ,Industrials,481
EXPD.OQ,Industrials,482
TER.OQ,Technology,483
DECK.N,Consumer Discretionary,484
PKG.N,Industrials,485
NXST.OQ,Consumer Discretionary,486
COTY.N,Consumer Discretionary,487
BERY.N,Industrials,488
CE.N,Basic Materials,489
PPC.OQ,Consumer Staples,490
MSTR.OQ,Technology,491
APA.OQ,Energy,492
FBHS.N,Industrials,493
RPM.N,Industrials,494
PTC.OQ,Technology,495
CSL.N,Industrials,496
OUT.N,Real Estate,497
HZNP.OQ,Health Care,498
PAG.N,Consumer Discretionary,499
HAE.N,Health Care,500
AXTA.N,Industrials,501
WEN.OQ,Consumer Discretionary,502
VMI.N,Industrials,503
SANM.OQ,Technology,504
BWXT.N,Industrials,505
TECH.OQ,Health Care,506
SHAK.N,Consumer Discretionary,507
WDFC.OQ,Consumer Staples,508
ENSG.OQ,Health Care,509
BRO.N,Financials,510
CRWD.OQ,Technology,511
ENS.N,Industrials,512
CVNA.N,Consumer Discretionary,513
OGS.N,Utilities,514
AM.N,Energy,515
ORA.N,Utilities,516
SPTN.OQ,Consumer Staples,517
SNX.N,Technology,518
IR.N,Industrials,519
KSS.N,Consumer Discretionary,520
PLUG.OQ,Energy,521
FAST.OQ,Basic Materials,522
MTN.N,Consumer Discretionary,523
TTEK.OQ,Industrials,524
PII.N,Consumer Discretionary,525
NOV.N,Energy,526
CRL.N,Health Care,527
BOX.N,Technology,528
RL.N,Consumer Discretionary,529
QLYS.OQ,Technology,530
CDNA.OQ,Health Care,531
HEP.N,Energy,532
GTES.N,Industrials,533
IGT.N,Consumer Discretionary,534
SON.N,Industrials,535
AYI.N,Industrials,536
NET.N,Technology,537
DAN.N,Consumer Discretionary,538
GLOG_pa.N,Industrials,539
ACHC.OQ,Health Care,540
UTHR.OQ,Health Care,541
KOS.N,Energy,542
BRKR.OQ,Health Care,543
POR.N,Utilities,544
DISH.OQ,Telecommunications,545
LAD.N,Consumer Discretionary,546
ADNT.N,Consumer Discretionary,547
CHGG.N,Consumer Discretionary,548
TWLO.N,Technology,549
TNK.N,Industrials,550
ESI.N,Basic Materials,551
OPK.OQ,Health Care,552
GPS.N,Consumer Discretionary,553
ALB.N,Basic Materials,554
ULTA.OQ,Consumer Discretionary,555
BURL.N,Consumer Discretionary,556
HL.N,Basic Materials,557
AMRN.OQ,Health Care,558
NEP.N,Utilities,559
MELI.OQ,Consumer Discretionary,560
WTS.N,Industrials,561
IHRT.OQ,Consumer Discretionary,562
STRA.OQ,Consumer Discretionary,563
HSIC.OQ,Health Care,564
HOLX.OQ,Health Care,565
QRVO.OQ,Technology,566
BR.N,Financials,567
PENN.OQ,Consumer Discretionary,568
YUMC.N,Consumer Discretionary,569
INCY.OQ,Health Care,570
EEFT.OQ,Industrials,571
ESE.N,Industrials,572
SNA.N,Industrials,573
SPB.N,Consumer Staples,574
ACA.N,Energy,575
NOMD.N,Consumer Staples,576
ASH.N,Basic Materials,577
ANGI.OQ,Consumer Discretionary,578
KBR.N,Technology,579
TTC.N,Industrials,580
NYT.N,Consumer Discretionary,581
UGI.N,Utilities,582
TTEC.OQ,Industrials,583
ACMR.OQ,Technology,584
AGCO.N,Industrials,585
SNDR.N,Industrials,586
SBGI.OQ,Consumer Discretionary,587
POST.N,Consumer Staples,588
HNI.N,Consumer Discretionary,589
DK.N,Energy,590
TDS.N,Telecommunications,591
NCR.N,Technology,592
LFUS.OQ,Industrials,593
AKRO.OQ,Health Care,594
COLM.OQ,Consumer Discretionary,595
OI.N,Industrials,596
GEL.N,Energy,597
BCPC.OQ,Basic Materials,598
TEX.N,Industrials,599
ICLR.OQ,Health Care,600
TGNA.N,Consumer Discretionary,601
THS.N,Consumer Staples,602
CTRA.N,Energy,603
CPRT.OQ,Consumer Discretionary,604
TGH.N,Industrials,605
MODN.N,Technology,606
IART.OQ,Health Care,607
G.N,Industrials,608
BKI.N,Technology,609
ALV.N,Consumer Discretionary,610
BBIO.OQ,Health Care,611
OSUR.OQ,Health Care,612
LGFa.N,Consumer Discretionary,613
DLB.N,Technology,614
DBX.OQ,Technology,615
WERN.OQ,Industrials,616
CBRL.OQ,Consumer Discretionary,617
ZD.OQ,Technology,618
MODG.N,Consumer Discretionary,619
ARLP.OQ,Energy,620
GVA.N,Industrials,621
BV.N,Industrials,622
USFD.N,Consumer Staples,623
SE.N,Technology,624
HXL.N,Basic Materials,625
MNST.OQ,Consumer Staples,626
BFAM.N,Consumer Discretionary,627
KMX.N,Consumer Discretionary,628
GGG.N,Industrials,629
WOR.N,Basic Materials,630
OKTA.OQ,Technology,631
MTX.N,Basic Materials,632
FSLR.OQ,Energy,633
AOS.N,Industrials,634
AMRX.N,Health Care,635
BLKB.OQ,Technology,636
CC.N,Basic Materials,637
MKSI.OQ,Industrials,638
TPR.N,Consumer Discretionary,639
CASY.OQ,Consumer Staples,640
ALNY.OQ,Health Care,641
CRUS.OQ,Technology,642
GNK.N,Industrials,643
AMC.N,Consumer Discretionary,644
SATS.OQ,Telecommunications,645
JBLU.OQ,Consumer Discretionary,646
HUN.N,Basic Materials,647
TREX.N,Industrials,648
NS.N,Energy,649
LSTR.OQ,Industrials,650
VSH.N,Technology,651
DAR.N,Consumer Staples,652
ENLC.N,Energy,653
PBF.N,Energy,654
EGIO.OQ,Technology,655
HP.N,Energy,656
OLLI.OQ,Consumer Discretionary,657
GOGL.OQ,Industrials,658
DDD.N,Technology,659
LOPE.OQ,Consumer Discretionary,660
PNR.N,Industrials,661
AVT.OQ,Technology,662
LILA.OQ,Telecommunications,663
VRRM.OQ,Industrials,664
AVNT.N,Basic Materials,665
MTW.N,Industrials,666
CWK.N,Real Estate,667
GNRC.N,Industrials,668
COHU.OQ,Technology,669
COMM.OQ,Telecommunications,670
SWI.N,Technology,671
WWD.OQ,Industrials,672
SUM.N,Industrials,673
VAPO.N,Health Care,674
APRE.OQ,Health Care,675
SHO.N,Real Estate,676
DKS.N,Consumer Discretionary,677
CZR.OQ,Consumer Discretionary,678
NSIT.OQ,Technology,679
USM.N,Telecommunications,680
DQ.N,Basic Materials,681
FLS.N,Industrials,682
LAMR.OQ,Real Estate,683
MMS.N,Industrials,684
QDEL.OQ,Health Care,685
SRPT.OQ,Health Care,686
INSW.N,Industrials,687
EXP.N,Industrials,688
ROLL.OQ,Basic Materials,689
SFL.N,Industrials,690
LAUR.OQ,Consumer Discretionary,691
SKYW.OQ,Consumer Discretionary,692
MTLS.OQ,Technology,693
NWE.OQ,Utilities,694
TPX.N,Consumer Discretionary,695
WSC.OQ,Industrials,696
ADPT.OQ,Health Care,697
CHX.OQ,Energy,698
LSCC.OQ,Technology,699
EXAS.OQ,Health Care,700
BYD.N,Consumer Discretionary,701
OLN.N,Basic Materials,702
JWN.N,Consumer Discretionary,703
SLGN.N,Industrials,704
HESM.N,Energy,705
TRVG.OQ,Consumer Discretionary,706
SYNH.OQ,Health Care,707
GPI.N,Consumer Discretionary,708
ECVT.N,Basic Materials,709
ENTG.OQ,Technology,710
AMEH.OQ,Health Care,711
RRR.OQ,Consumer Discretionary,712
CLNE.OQ,Consumer Discretionary,713
AA.N,Basic Materials,714
MHK.N,Industrials,715
KAR.N,Consumer Discretionary,716
MANU.N,Consumer Discretionary,717
KWR.N,Basic Materials,718
BC.N,Industrials,719
FIZZ.OQ,Consumer Staples,720
CNSL.OQ,Telecommunications,721
KEX.N,Industrials,722
MOGa.N,Industrials,723
MTZ.N,Industrials,724
TROX.N,Basic Materials,725
BKD.N,Health Care,726
TPC.N,Industrials,727
TREE.OQ,Financials,728
MDB.OQ,Technology,729
DRQ.N,Energy,730
PLUS.OQ,Technology,731
SCL.N,Basic Materials,732
GEF.N,Industrials,733
PBH.N,Health Care,734
SEM.N,Health Care,735
LNN.N,Industrials,736
LECO.OQ,Industrials,737
MRCY.OQ,Industrials,738
VRNT.OQ,Technology,739
ZG.OQ,Real Estate,740
JHG.N,Financials,741
CASA.OQ,Telecommunications,742
WLY.N,Consumer Discretionary,743
LEVI.N,Consumer Discretionary,744
CNDT.OQ,Industrials,745
CVCO.OQ,Consumer Discretionary,746
BGS.N,Consumer Staples,747
LEG.N,Consumer Discretionary,748
MAN.N,Industrials,749
ICFI.OQ,Industrials,750
AVA.N,Utilities,751
PINS.N,Technology,752
CIEN.N,Telecommunications,753
CVLT.OQ,Technology,754
JJSF.OQ,Consumer Staples,755
PSTG.N,Technology,756
HTLD.OQ,Industrials,757
RAMP.N,Technology,758
FCFS.OQ,Financials,759
HUBG.OQ,Industrials,760
TRIP.OQ,Consumer Discretionary,761
RAD.N,Consumer Staples,762
CNMD.N,Health Care,763
KTOS.OQ,Industrials,764
NOVT.OQ,Technology,765
TKR.N,Basic Materials,766
AZPN.OQ,Technology,767
CSIQ.OQ,Energy,768
ST.N,Industrials,769
PUMP.N,Energy,770
TTMI.OQ,Technology,771
WSM.N,Consumer Discretionary,772
RHI.N,Industrials,773
LITE.OQ,Telecommunications,774
CPRI.N,Consumer Discretionary,775
PLAY.OQ,Consumer Discretionary,776
COHR.OQ,Technology,777
SABR.OQ,Consumer Discretionary,778
BLD.N,Industrials,779
OOMA.N,Telecommunications,780
VSTO.N,Consumer Discretionary,781
AIN.N,Industrials,782
ALK.N,Consumer Discretionary,783
UNFI.N,Consumer Staples,784
SKX.N,Consumer Discretionary,785
AMCX.OQ,Consumer Discretionary,786
PCH.OQ,Real Estate,787
ABM.N,Industrials,788
CXW.N,Industrials,789
CMRE.N,Industrials,790
NXGN.OQ,Health Care,791
ATEX.OQ,Telecommunications,792
FTCH.N,Consumer Discretionary,793
OTTR.OQ,Industrials,794
RRX.N,Industrials,795
IOVA.OQ,Health Care,796
WH.N,Consumer Discretionary,797
WGO.N,Consumer Discretionary,798
GO.OQ,Consumer Staples,799
FUL.N,Industrials,800
FOLD.OQ,Health Care,801
BSM.N,Energy,802
TDC.N,Technology,803
HCSG.OQ,Health Care,804
YMAB.OQ,Health Care,805
PBI.N,Industrials,806
LPG.N,Industrials,807
FLO.N,Consumer Staples,808
ENOV.N,Health Care,809
PRIM.OQ,Industrials,810
ZEPP.N,Consumer Discretionary,811
ENR.N,Consumer Staples,812
TXRH.OQ,Consumer Discretionary,813
ITGR.N,Health Care,814
GRPN.OQ,Technology,815
RES.N,Energy,816
TSEM.OQ,Technology,817
SCSC.OQ,Technology,818
CNK.N,Consumer Discretionary,819
ACCO.N,Consumer Staples,820
AROC.N,Energy,821
MRNA.OQ,Health Care,822
AWI.N,Industrials,823
MSA.N,Industrials,824
VIAV.OQ,Telecommunications,825
ALE.N,Utilities,826
INFN.OQ,Telecommunications,827
MGY.N,Energy,828
ALSN.N,Industrials,829
MD.N,Health Care,830
DIOD.OQ,Technology,831
MYRG.OQ,Industrials,832
PSNL.OQ,Health Care,833
SPNS.OQ,Technology,834
CYBR.OQ,Technology,835
NFG.N,Utilities,836
THO.N,Consumer Discretionary,837
BDC.N,Industrials,838
CTS.N,Technology,839
SPR.N,Industrials,840
IRDM.OQ,Telecommunications,841
SITM.OQ,Technology,842
ERII.OQ,Industrials,843
IONS.OQ,Health Care,844
BLDR.N,Industrials,845
B.N,Industrials,846
ATSG.OQ,Industrials,847
NKTR.OQ,Health Care,848
EQT.N,Energy,849
RRC.N,Energy,850
PLXS.OQ,Technology,851
SCVL.OQ,Consumer Discretionary,852
SLAB.OQ,Technology,853
DY.N,Industrials,854
PAHC.OQ,Health Care,855
CRI.N,Consumer Discretionary,856
SAVE.N,Consumer Discretionary,857
SMAR.N,Technology,858
NUVA.OQ,Health Care,859
PLOW.N,Industrials,860
CEVA.OQ,Technology,861
CNX.N,Energy,862
CEQP.N,Energy,863
SEIC.OQ,Financials,864
ARCB.OQ,Industrials,865
ROG.N,Technology,866
ROCK.OQ,Industrials,867
FRPT.OQ,Consumer Staples,868
JBT.N,Industrials,869
DCI.N,Industrials,870
WWE.N,Consumer Discretionary,871
XPER.OQ,Technology,872
ORTX.OQ,Health Care,873
NOVA.N,Utilities,874
FELE.OQ,Industrials,875
WK.N,Technology,876
OPRA.OQ,Technology,877
KRO.N,Industrials,878
ENPH.OQ,Energy,879
HQY.OQ,Health Care,880
LYFT.OQ,Consumer Discretionary,881
BCO.N,Industrials,882
OMCL.OQ,Health Care,883
BMI.N,Industrials,884
VRTS.OQ,Financials,885
DDOG.OQ,Technology,886
CALM.OQ,Consumer Staples,887
FIX.N,Industrials,888
HI.N,Industrials,889
ASTE.OQ,Industrials,890
KURA.OQ,Health Care,891
ANIK.OQ,Health Care,892
PLAB.OQ,Technology,893
HOG.N,Consumer Discretionary,894
CERS.OQ,Health Care,895
NATI.OQ,Technology,896
SAIA.OQ,Industrials,897
ETSY.OQ,Consumer Discretionary,898
FSLY.N,Technology,899
OFIX.OQ,Health Care,900
NWN.N,Utilities,901
ITRI.OQ,Industrials,902
LNDC.OQ,Consumer Staples,903
ABG.N,Consumer Discretionary,904
SXI.N,Industrials,905
ODP.OQ,Consumer Discretionary,906
AYX.N,Technology,907
CRS.N,Basic Materials,908
IPAR.OQ,Consumer Discretionary,909
FN.N,Technology,910
AIT.N,Industrials,911
PINC.OQ,Health Care,912
SBLK.OQ,Industrials,913
EVH.N,Health Care,914
MRSN.OQ,Health Care,915
OSPN.OQ,Technology,916
POWL.OQ,Industrials,917
FWONA.OQ,Consumer Discretionary,918
ANDE.OQ,Consumer Staples,919
TNDM.OQ,Health Care,920
MWA.N,Industrials,921
EVA.N,Energy,922
PSMT.OQ,Consumer Discretionary,923
SGH.OQ,Technology,924
RUSHA.OQ,Consumer Discretionary,925
CAPL.N,Energy,926
SPWR.OQ,Energy,927
VREX.OQ,Health Care,928
INT.N,Energy,929
